aX,aY,aZ,gX,gY,gZ
-0.322,-0.660,0.661,-26.184,-36.316,76.599
-0.362,-0.641,0.593,-29.358,-33.813,73.730
-0.393,-0.598,0.533,-29.419,-31.799,71.594
-0.435,-0.559,0.474,-29.297,-31.921,69.397

-0.962,-0.444,0.894,8.850,-46.570,57.251
-1.006,-0.441,0.996,8.667,-41.809,53.650
-1.032,-0.377,1.042,-3.540,-40.771,47.302
-1.081,-0.342,1.023,-24.597,-40.710,42.908
-1.143,-0.292,0.987,-41.565,-42.603,37.170
-1.204,-0.264,0.962,-48.096,-41.443,32.410
-1.275,-0.205,0.973,-43.823,-37.537,26.062
-1.327,-0.142,1.036,-29.480,-30.762,20.874
-1.387,-0.085,1.115,-11.780,-21.057,17.334
-1.401,0.025,1.172,7.324,-9.216,13.367
-1.422,0.104,1.228,23.193,2.869,6.470
-1.413,0.143,1.253,31.677,16.052,-3.235
-1.364,0.169,1.272,32.410,26.672,-18.555
-1.320,0.168,1.268,25.757,34.180,-37.048
-1.255,0.165,1.266,13.855,38.452,-54.504
-1.206,0.157,1.267,2.197,38.696,-69.641
-1.146,0.130,1.211,-5.127,40.161,-82.458
-1.058,0.116,1.137,-12.085,44.250,-93.872
-0.980,0.083,1.087,-17.761,45.654,-103.516
-0.909,0.060,1.027,-17.639,46.326,-111.511
-0.821,0.034,0.964,-12.024,49.683,-117.493
-0.742,0.000,0.912,-3.113,58.167,-125.305
-0.651,-0.048,0.836,5.615,65.491,-134.094
-0.570,-0.167,0.762,12.817,68.481,-141.968
-0.448,-0.300,0.711,15.808,66.345,-149.963
-0.289,-0.453,0.665,19.226,59.204,-158.203
-0.109,-0.647,0.611,24.353,52.673,-165.955
0.099,-0.902,0.543,27.283,49.255,-170.959
0.287,-1.150,0.518,27.039,44.617,-172.424
0.483,-1.377,0.515,38.086,33.813,-158.936
0.703,-1.588,0.503,51.453,19.226,-135.315
0.870,-1.739,0.592,44.800,20.813,-117.554
1.037,-1.779,0.668,45.837,20.752,-86.670
1.152,-1.763,0.682,45.410,27.527,-53.345
1.081,-1.806,0.624,23.682,40.466,-27.466
1.118,-1.801,0.620,-3.906,47.729,-5.554
1.191,-1.814,0.613,-16.602,47.485,4.517
1.264,-1.810,0.586,-32.715,41.748,11.292
1.317,-1.765,0.536,-54.810,38.208,19.531
1.335,-1.700,0.482,-54.871,30.212,32.837
1.344,-1.533,0.450,-45.532,22.522,46.082
1.216,-1.503,0.530,-46.143,14.709,64.697
1.342,-1.176,0.659,-41.199,8.301,92.102
1.219,-1.108,0.547,-11.169,10.498,90.210
1.064,-1.104,0.471,-12.390,1.465,80.811
0.999,-1.072,0.460,-13.550,-11.902,82.153
0.871,-1.007,0.427,-12.207,-19.592,86.487
0.658,-0.938,0.383,-9.827,-17.151,91.309
0.486,-0.858,0.365,-4.761,-12.451,97.412
0.319,-0.826,0.351,-2.502,-15.076,101.196
0.133,-0.834,0.379,-2.380,-24.536,100.464
-0.009,-0.804,0.433,-0.061,-32.898,98.877
-0.148,-0.779,0.475,1.892,-38.147,97.046
-0.323,-0.774,0.500,-1.465,-43.457,93.811
-0.493,-0.746,0.552,-4.639,-50.842,87.097
-0.557,-0.808,0.497,-6.348,-57.312,78.979
-0.615,-0.808,0.508,-6.714,-65.918,78.369
-0.730,-0.713,0.575,7.446,-68.115,80.811
-0.818,-0.607,0.598,17.334,-62.622,86.182
-0.877,-0.506,0.622,19.775,-54.932,91.675
-1.021,-0.433,0.642,29.480,-50.415,91.553
-1.064,-0.300,0.688,35.706,-44.373,88.379
-1.143,-0.203,0.743,40.344,-40.649,79.651
-1.205,-0.132,0.798,38.147,-37.720,66.101
-1.267,-0.073,0.853,33.752,-34.363,50.232
-1.298,-0.021,0.902,31.860,-31.189,36.682
-1.305,0.011,0.960,31.067,-28.809,28.076
-1.322,0.057,1.011,31.311,-27.222,22.034
-1.320,0.079,1.048,31.921,-21.912,14.709
-1.332,0.094,1.101,29.358,-16.052,3.845
-1.331,0.121,1.164,24.353,-13.794,-8.362
-1.315,0.133,1.200,15.015,-12.329,-20.386
-1.323,0.122,1.199,3.235,-10.803,-29.419
-1.337,0.132,1.176,-4.883,-7.935,-33.997
-1.375,0.140,1.128,-6.653,-4.211,-34.973
-1.394,0.145,1.091,-2.747,1.465,-37.109
-1.394,0.146,1.037,3.418,8.301,-43.030
-1.360,0.126,0.950,7.202,15.259,-50.415
-1.306,0.088,0.869,10.620,20.325,-61.218
-1.253,0.017,0.802,15.076,23.193,-73.853
-1.203,-0.085,0.760,19.592,25.208,-86.853
-1.136,-0.190,0.747,24.780,27.649,-98.450
-1.085,-0.290,0.742,27.588,31.494,-108.093
-1.006,-0.401,0.714,29.175,38.635,-115.784
-0.886,-0.528,0.682,28.503,45.898,-119.629
-0.803,-0.625,0.654,24.109,47.546,-118.469
-0.728,-0.678,0.632,19.409,47.363,-116.028
-0.676,-0.706,0.585,16.052,49.744,-112.793
-0.641,-0.741,0.516,15.076,53.955,-108.826
-0.617,-0.785,0.512,19.836,56.641,-107.300
-0.579,-0.822,0.546,28.625,59.143,-106.812
-0.530,-0.874,0.602,36.804,64.392,-104.553
-0.457,-0.888,0.659,45.288,73.242,-100.037
-0.294,-0.900,0.670,53.101,84.351,-93.201
-0.168,-0.969,0.631,64.819,95.032,-89.111
0.086,-1.061,0.575,67.932,98.633,-88.440
0.353,-1.099,0.546,64.331,100.342,-89.233
0.530,-1.151,0.461,58.655,97.046,-84.717
0.728,-1.234,0.304,48.462,96.313,-82.642
0.924,-1.312,0.140,43.823,92.957,-83.374
1.081,-1.421,0.011,45.105,80.566,-87.097
1.200,-1.610,-0.056,47.302,61.218,-90.210
1.314,-1.850,0.004,48.462,35.706,-91.980
1.372,-2.076,0.165,47.791,5.981,-88.379
1.426,-2.260,0.344,41.565,-17.090,-75.378
1.378,-2.400,0.528,30.273,-29.602,-52.124
1.255,-2.431,0.662,18.799,-33.081,-20.874
1.112,-2.363,0.737,6.287,-26.794,13.428
1.006,-2.153,0.697,-8.179,-15.625,46.631
0.940,-1.925,0.526,-24.658,-5.737,74.768
0.872,-1.698,0.355,-39.063,-4.822,92.957
0.798,-1.463,0.276,-43.884,-13.794,102.295
0.700,-1.275,0.297,-40.039,-24.475,112.000
0.575,-1.159,0.336,-33.325,-27.039,121.704
0.445,-1.060,0.370,-27.466,-22.156,130.981
0.321,-0.936,0.384,-24.292,-21.240,138.733
0.176,-0.807,0.394,-26.123,-25.208,140.991
0.080,-0.695,0.373,-31.738,-29.541,135.193
0.006,-0.633,0.361,-38.879,-35.095,122.986

-0.917,-0.490,0.951,-17.761,-61.768,23.499
-0.922,-0.542,1.075,-19.287,-52.307,21.179
-0.917,-0.552,1.112,-24.353,-35.950,26.794
-0.934,-0.495,1.103,-28.442,-19.348,36.682
-0.992,-0.400,1.071,-29.968,-6.775,47.852
-1.109,-0.313,1.069,-29.297,-3.174,53.772
-1.202,-0.208,1.102,-27.954,-7.324,51.941
-1.295,-0.128,1.107,-27.527,-11.963,43.152
-1.371,-0.076,1.102,-25.146,-12.268,30.884
-1.412,-0.043,1.109,-18.250,-8.972,18.738
-1.425,-0.034,1.131,-6.653,-2.258,5.371
-1.389,-0.063,1.116,5.066,8.606,-9.583
-1.304,-0.117,1.089,15.564,18.433,-24.597
-1.209,-0.171,1.069,21.606,23.437,-37.415
-1.120,-0.239,1.040,22.949,24.414,-47.363
-1.026,-0.319,1.038,22.461,23.254,-54.016
-0.970,-0.367,1.061,20.874,24.719,-55.969
-0.933,-0.389,1.046,17.822,31.250,-53.223
-0.862,-0.421,1.006,14.099,41.443,-50.537
-0.795,-0.437,0.948,9.033,50.659,-48.523
-0.721,-0.407,0.864,5.127,56.458,-47.424
-0.632,-0.391,0.748,0.793,61.157,-49.866
-0.559,-0.407,0.668,-0.061,60.852,-56.763
-0.501,-0.431,0.631,4.578,55.603,-66.345
-0.456,-0.514,0.634,10.193,49.072,-76.965
-0.349,-0.622,0.647,15.991,42.297,-87.585
-0.204,-0.755,0.662,19.043,37.964,-94.482
-0.089,-0.882,0.685,19.348,36.560,-92.590
0.026,-0.963,0.685,18.005,41.565,-82.275
0.156,-1.012,0.645,14.771,51.453,-69.214
0.279,-1.035,0.574,9.216,58.838,-57.312
0.395,-1.048,0.489,1.465,60.852,-48.462
0.500,-1.014,0.402,-6.653,57.739,-41.016
0.584,-0.990,0.304,-12.817,52.979,-34.668
0.651,-0.999,0.238,-13.123,43.762,-33.142
0.788,-0.980,0.191,-11.841,40.344,-31.189
0.899,-1.026,0.155,-4.517,35.278,-31.006
1.049,-1.090,0.137,-0.549,28.320,-31.311
1.163,-1.187,0.164,1.282,17.151,-31.494
1.283,-1.308,0.172,2.258,5.188,-28.931
1.358,-1.431,0.226,2.625,-5.798,-19.836
1.329,-1.466,0.307,2.625,-14.893,-1.404
1.209,-1.422,0.376,-0.427,-17.578,22.400
1.104,-1.319,0.373,-6.042,-14.709,45.837
0.975,-1.215,0.333,-11.414,-12.939,64.453
0.844,-1.075,0.297,-14.465,-17.456,77.820
0.717,-0.968,0.262,-16.602,-25.330,84.473
0.563,-0.911,0.259,-17.029,-33.813,85.022
0.385,-0.857,0.337,-11.536,-44.739,82.031
0.212,-0.831,0.458,-7.080,-54.749,79.224
0.015,-0.822,0.550,-6.958,-59.998,77.759
-0.139,-0.803,0.612,-6.897,-61.951,77.820
-0.280,-0.761,0.677,-5.249,-63.110,78.125
-0.431,-0.710,0.750,-3.845,-62.439,79.590
-0.539,-0.661,0.803,-2.441,-59.387,80.933
-0.641,-0.640,0.858,-0.977,-55.481,79.651
-0.716,-0.611,0.889,-0.427,-51.636,79.468
-0.791,-0.580,0.900,1.465,-48.462,81.421
-0.914,-0.486,0.964,4.639,-45.837,84.229
-1.022,-0.378,1.001,7.080,-41.870,84.412
-1.122,-0.279,1.026,6.104,-35.278,81.787
-1.195,-0.178,1.045,5.981,-30.090,74.646
-1.245,-0.115,1.047,3.418,-25.513,64.819
-1.288,-0.079,1.059,1.038,-21.423,50.537
-1.314,-0.067,1.066,-0.061,-19.104,36.377
-1.320,-0.077,1.074,1.221,-15.625,20.996
-1.339,-0.090,1.091,3.540,-9.583,8.057
-1.354,-0.099,1.101,7.080,-1.343,-1.160
-1.339,-0.128,1.112,11.414,7.751,-9.705
-1.312,-0.177,1.151,14.038,14.038,-20.020
-1.247,-0.270,1.173,13.794,18.921,-31.372
-1.149,-0.378,1.165,9.094,23.193,-40.405
-1.084,-0.448,1.147,2.808,25.146,-43.274
-1.040,-0.461,1.104,-0.671,31.738,-40.161
-0.995,-0.442,1.040,-2.625,43.030,-33.813
-0.951,-0.414,0.944,-3.174,54.932,-28.809
-0.884,-0.368,0.829,-0.916,63.660,-26.733
-0.798,-0.328,0.732,3.235,67.749,-28.992
-0.712,-0.316,0.658,6.958,67.627,-35.583
-0.627,-0.342,0.616,9.827,65.002,-44.434
-0.535,-0.412,0.583,11.780,62.195,-54.138
-0.416,-0.503,0.568,13.184,59.143,-63.232
-0.292,-0.602,0.558,13.062,55.847,-69.580
-0.159,-0.697,0.528,8.545,54.810,-72.388
-0.012,-0.802,0.474,2.380,56.091,-71.655
0.069,-0.883,0.426,-0.610,58.655,-69.214
0.327,-0.906,0.364,-1.343,62.256,-63.293
0.478,-0.985,0.263,1.587,60.730,-61.707
0.759,-1.053,0.180,-3.845,56.702,-63.660
0.969,-1.155,0.074,-4.150,46.692,-65.735
1.191,-1.247,0.013,-1.526,31.982,-65.369
1.371,-1.318,0.026,4.211,19.714,-58.838
1.484,-1.372,0.084,9.033,10.681,-46.143
1.536,-1.408,0.139,10.071,5.676,-28.076
1.554,-1.427,0.193,9.399,2.258,-10.681
1.539,-1.413,0.238,5.981,-2.563,3.540
1.497,-1.398,0.270,0.671,-9.644,15.869
1.424,-1.370,0.309,-5.127,-18.005,27.588
1.309,-1.331,0.350,-10.254,-26.306,39.063
1.134,-1.283,0.391,-15.015,-33.264,51.208
0.921,-1.189,0.423,-17.700,-37.964,65.125
0.724,-1.097,0.432,-17.395,-38.147,77.332
0.547,-1.026,0.445,-16.785,-38.147,84.595
0.362,-0.970,0.481,-16.663,-43.579,86.243
0.196,-0.933,0.529,-18.127,-52.002,82.336
0.030,-0.909,0.595,-19.958,-60.791,76.294
-0.122,-0.885,0.657,-20.752,-66.162,71.716
-0.277,-0.850,0.709,-20.996,-66.650,69.641
-0.426,-0.815,0.760,-20.447,-63.721,69.397
-0.540,-0.771,0.808,-19.104,-58.655,69.397
-0.640,-0.702,0.840,-17.700,-53.040,69.336
-0.730,-0.647,0.859,-16.663,-46.692,68.970
-0.799,-0.581,0.879,-15.198,-40.222,67.993
-0.862,-0.509,0.887,-12.573,-34.912,67.261
-0.906,-0.453,0.888,-10.742,-31.311,64.758
-0.925,-0.411,0.894,-8.362,-29.724,59.753
-1.015,-0.367,0.931,-6.958,-28.015,54.932
-1.050,-0.323,0.962,-5.432,-25.269,48.523
-1.111,-0.286,1.004,-2.808,-21.301,42.236

-1.206,-0.213,1.086,-1.221,-13.000,28.259
-1.224,-0.205,1.112,-0.977,-8.179,18.616
-1.246,-0.188,1.135,-0.854,-2.686,12.207
-1.250,-0.170,1.129,-1.831,5.066,8.667
-1.243,-0.169,1.100,-2.441,14.221,4.578
-1.218,-0.163,1.073,-3.418,21.240,-1.099
-1.186,-0.162,1.027,-6.897,24.536,-9.338
-1.144,-0.189,0.984,-9.827,25.085,-19.348
-1.095,-0.221,0.966,-9.888,26.123,-27.954
-1.065,-0.227,0.961,-7.202,29.724,-33.142
-1.039,-0.226,0.930,-4.883,37.354,-34.912
-1.003,-0.223,0.894,-2.258,45.715,-37.231
-0.948,-0.252,0.845,3.540,52.002,-42.480
-0.863,-0.289,0.795,4.944,57.312,-49.988
-0.758,-0.361,0.736,5.920,61.279,-59.204
-0.643,-0.447,0.692,6.042,62.073,-67.688
-0.529,-0.524,0.662,5.432,61.279,-73.547
-0.423,-0.581,0.636,4.028,61.707,-76.538
-0.334,-0.628,0.620,3.723,64.087,-76.294
-0.235,-0.691,0.597,3.174,67.505,-73.975
-0.209,-0.761,0.594,2.808,69.397,-69.641
-0.039,-0.765,0.583,3.479,70.679,-62.378
-0.029,-0.806,0.516,8.728,70.435,-60.242
0.158,-0.810,0.426,4.211,76.111,-60.547
0.299,-0.865,0.299,3.967,77.942,-65.247
0.502,-0.921,0.218,7.080,72.327,-71.960
0.701,-0.994,0.170,10.864,64.514,-77.209
0.882,-1.094,0.161,12.756,57.678,-83.130
1.075,-1.217,0.162,13.733,51.331,-85.205
1.239,-1.349,0.188,14.099,41.870,-82.520
1.362,-1.470,0.236,13.062,29.114,-75.073
1.436,-1.543,0.285,10.620,15.625,-61.951
1.438,-1.574,0.329,7.141,6.470,-41.443
1.353,-1.533,0.384,4.028,1.526,-15.503
1.277,-1.410,0.371,0.427,-1.099,10.010
1.199,-1.338,0.329,-7.935,-2.930,28.992
1.124,-1.291,0.286,-14.465,-7.996,41.565
1.026,-1.238,0.269,-16.541,-17.334,50.903
0.906,-1.179,0.289,-15.808,-28.564,58.960
0.748,-1.135,0.354,-14.832,-39.185,65.857
0.586,-1.092,0.436,-14.587,-48.767,70.923
0.426,-1.048,0.514,-14.648,-56.274,75.378
0.265,-0.983,0.555,-15.747,-60.120,81.970
0.106,-0.935,0.580,-17.822,-61.890,89.233
-0.056,-0.867,0.634,-19.287,-64.514,93.140
-0.203,-0.802,0.698,-20.081,-67.322,93.140
-0.336,-0.734,0.745,-22.705,-68.298,91.858
-0.446,-0.665,0.777,-25.269,-66.956,91.309
-0.572,-0.577,0.811,-28.137,-66.528,90.637
-0.715,-0.468,0.832,-30.762,-65.308,91.309
-0.838,-0.375,0.837,-31.006,-60.669,90.149
-0.915,-0.313,0.826,-26.794,-53.284,83.740
-0.978,-0.280,0.870,-18.250,-44.983,72.876
-1.026,-0.259,0.928,-8.362,-38.086,61.035
-1.055,-0.216,0.953,-2.747,-30.396,50.781
-1.079,-0.176,0.932,-1.038,-22.766,43.518
-1.146,-0.133,0.937,0.549,-17.883,38.635
-1.188,-0.098,0.977,4.456,-14.709,32.104
-1.199,-0.070,1.013,7.019,-11.169,19.714
-1.189,-0.082,1.025,4.822,-9.766,4.578
-1.168,-0.126,1.020,1.465,-9.644,-9.338
-1.131,-0.155,1.024,0.732,-7.446,-19.897
-1.091,-0.171,1.022,2.563,-0.916,-26.123
-1.058,-0.194,1.007,4.517,8.789,-29.175
-1.012,-0.246,0.964,5.676,17.578,-31.006
-0.955,-0.311,0.930,5.432,20.020,-34.058
-0.890,-0.368,0.935,5.127,16.479,-38.452
-0.832,-0.408,0.959,2.991,13.489,-42.969
-0.779,-0.448,0.960,-0.610,13.245,-44.678
-0.748,-0.482,0.948,-5.371,19.104,-42.664
-0.687,-0.497,0.892,-6.470,29.602,-40.039
-0.610,-0.495,0.833,-4.883,41.077,-39.734
-0.476,-0.501,0.765,-3.418,49.316,-41.931
-0.406,-0.555,0.720,-0.671,51.514,-46.936
-0.311,-0.601,0.697,2.197,48.645,-55.298
-0.170,-0.637,0.644,1.831,51.697,-59.692
-0.050,-0.703,0.588,5.920,52.917,-62.378
0.120,-0.750,0.532,9.399,56.030,-60.791
0.303,-0.789,0.453,14.648,61.523,-57.861
0.485,-0.835,0.367,18.921,67.200,-55.176
0.660,-0.877,0.290,22.705,68.970,-54.077
0.847,-0.946,0.221,25.513,63.843,-58.350
1.033,-1.054,0.154,26.123,53.223,-68.115
1.219,-1.206,0.131,26.611,41.138,-77.881
1.368,-1.373,0.149,26.245,25.330,-81.909
1.470,-1.550,0.187,21.729,7.324,-77.942
1.512,-1.678,0.242,13.733,-11.902,-63.782
1.472,-1.755,0.328,6.775,-30.457,-39.978
1.337,-1.751,0.435,0.244,-42.969,-10.254
1.136,-1.677,0.539,-7.202,-47.974,21.362
0.927,-1.573,0.623,-15.869,-47.668,50.964
0.711,-1.445,0.660,-24.963,-44.678,75.684
0.503,-1.295,0.637,-34.180,-41.382,95.459
0.306,-1.140,0.587,-40.833,-39.978,111.572
0.140,-0.985,0.565,-42.664,-40.771,122.375
-0.041,-0.837,0.568,-39.978,-43.091,127.075
-0.215,-0.702,0.587,-36.560,-46.143,127.075
-0.362,-0.588,0.608,-33.203,-50.537,122.681
-0.481,-0.479,0.645,-29.236,-56.824,115.234
-0.605,-0.412,0.708,-25.879,-62.073,104.431
-0.708,-0.366,0.781,-23.743,-64.270,91.309
-0.761,-0.340,0.824,-22.339,-61.157,77.881
-0.796,-0.337,0.830,-22.034,-53.955,67.139
-0.807,-0.345,0.821,-20.691,-45.349,59.875
-0.815,-0.348,0.816,-17.273,-37.170,54.382
-0.826,-0.331,0.827,-13.977,-30.579,49.011
-0.836,-0.307,0.827,-11.719,-27.100,42.969
-0.869,-0.320,0.850,-10.681,-25.574,34.180
-0.909,-0.326,0.875,-9.155,-25.085,24.963
-0.922,-0.314,0.875,-6.104,-26.978,18.555
-0.938,-0.298,0.901,0.366,-28.748,15.015
-0.952,-0.290,0.935,4.578,-23.987,11.963
-0.971,-0.268,0.943,9.216,-15.930,8.423
-0.976,-0.269,0.983,13.550,-6.226,5.310
-0.952,-0.266,0.971,11.719,0.854,1.892
-0.931,-0.305,0.939,3.784,4.333,-2.625
-0.899,-0.368,0.945,-3.540,6.714,-9.827
-0.856,-0.414,0.932,-8.301,11.108,-16.907
-0.807,-0.496,0.879,-12.207,15.015,-21.606

-0.692,-0.656,0.887,-19.592,12.634,-24.902
-0.630,-0.698,0.901,-16.541,14.343,-26.550
-0.537,-0.772,0.869,-19.409,21.179,-25.024
-0.376,-0.831,0.785,-26.489,29.846,-19.348
-0.296,-0.926,0.774,-45.898,48.096,-8.850
-0.203,-0.987,0.718,-66.528,71.899,6.104
-0.215,-0.955,0.683,-71.899,90.820,23.804
-0.253,-0.859,0.685,-58.350,97.229,36.865
-0.275,-0.702,0.729,-41.260,94.543,39.307
-0.245,-0.526,0.735,-35.400,94.543,36.560
-0.130,-0.396,0.695,-30.457,92.102,20.874
0.046,-0.336,0.614,-29.968,89.294,-1.343
0.239,-0.274,0.522,-21.729,85.144,-27.039
0.542,-0.211,0.454,-2.930,82.703,-50.049
0.860,-0.215,0.316,13.245,79.224,-65.857
1.134,-0.330,0.191,19.165,65.186,-69.397
1.285,-0.455,0.104,23.499,40.894,-64.148
1.373,-0.636,0.094,33.325,16.357,-58.899
1.452,-0.833,0.110,37.781,-3.906,-54.443
1.461,-0.989,0.104,33.386,-25.146,-47.852
1.395,-1.098,0.117,29.663,-45.776,-37.048
1.278,-1.218,0.174,28.687,-61.218,-22.278
1.133,-1.336,0.186,31.860,-72.449,-5.188
0.994,-1.378,0.303,40.527,-84.839,10.620
0.848,-1.355,0.443,41.931,-94.055,23.926
0.705,-1.382,0.537,28.625,-95.703,43.091
0.498,-1.426,0.569,14.648,-89.600,64.453
0.355,-1.402,0.536,15.991,-76.660,88.623
0.151,-1.296,0.597,21.362,-60.364,113.953
-0.020,-1.131,0.651,15.564,-51.208,128.906
-0.161,-0.970,0.643,-5.310,-55.725,126.587
-0.297,-0.836,0.605,-31.555,-67.932,114.075
-0.410,-0.736,0.569,-48.950,-78.003,101.746
-0.512,-0.657,0.589,-52.979,-83.862,93.750
-0.649,-0.575,0.686,-45.288,-87.097,91.858
-0.816,-0.512,0.837,-30.212,-83.191,92.773
-0.971,-0.401,1.009,-18.738,-71.899,92.102
-1.031,-0.257,1.115,-13.733,-58.838,86.243
-1.131,-0.122,1.138,-10.559,-48.279,74.890
-1.165,-0.063,1.160,-11.047,-35.156,65.918
-1.193,-0.030,1.116,-6.042,-28.809,53.284
-1.184,-0.069,1.100,5.981,-23.621,42.114
-1.126,-0.098,1.111,15.198,-17.090,29.846
-1.188,-0.211,1.137,16.846,-14.221,23.926
-1.224,-0.278,1.179,18.860,-6.470,21.851
-1.194,-0.301,1.169,16.052,5.127,15.442
-1.145,-0.320,1.105,5.737,12.085,7.202
-1.084,-0.315,1.014,-5.615,11.719,0.854
-1.065,-0.336,0.901,-13.977,7.996,-1.709
-1.042,-0.387,0.832,-12.512,5.249,-1.465
-1.012,-0.445,0.822,-0.610,9.033,2.380
-1.002,-0.525,0.805,14.709,22.766,10.193
-0.946,-0.595,0.802,28.076,45.593,19.104
-0.929,-0.621,0.863,36.987,68.970,25.818
-0.895,-0.592,0.919,38.025,83.435,25.024
-0.848,-0.564,0.938,22.278,88.440,12.329
-0.754,-0.520,0.924,-3.418,85.327,-7.996
-0.644,-0.504,0.890,-24.475,74.402,-31.189
-0.511,-0.487,0.827,-36.987,65.063,-49.927
-0.404,-0.466,0.773,-38.452,59.021,-59.753
-0.315,-0.451,0.736,-31.189,56.335,-61.096
-0.237,-0.464,0.699,-19.958,60.913,-61.584
-0.101,-0.486,0.712,-10.925,67.566,-65.552
0.049,-0.514,0.696,-10.193,67.993,-73.730
0.290,-0.539,0.624,-15.747,63.110,-85.083
0.439,-0.616,0.518,-15.015,52.490,-98.633
0.673,-0.687,0.436,-15.198,44.067,-102.173
0.849,-0.803,0.361,-5.188,40.283,-94.421
0.999,-0.897,0.353,14.099,44.861,-70.862
1.099,-0.967,0.390,37.231,58.899,-35.645
1.142,-0.974,0.421,57.495,73.242,-2.869
1.199,-0.910,0.410,67.017,82.581,18.250
1.305,-0.837,0.352,58.289,76.294,19.531
1.435,-0.812,0.278,37.109,54.321,2.319
1.559,-0.851,0.185,16.602,27.710,-19.958
1.686,-0.965,0.118,4.211,6.470,-35.645
1.804,-1.104,0.058,-2.991,-9.033,-43.579
1.858,-1.259,0.042,-7.080,-24.841,-41.138
1.846,-1.406,0.036,-8.057,-39.673,-26.672
1.788,-1.481,0.043,-8.545,-50.415,-2.319
1.704,-1.506,0.029,-8.545,-58.960,26.245
1.511,-1.465,0.041,-10.376,-68.909,56.458
1.260,-1.395,0.048,-13.672,-77.087,85.449
0.950,-1.293,0.091,-17.578,-82.458,108.093
0.642,-1.176,0.159,-19.531,-87.769,123.047
0.352,-1.070,0.252,-19.104,-94.116,130.615
0.061,-1.010,0.367,-16.663,-100.098,131.775
-0.193,-0.979,0.482,-14.404,-102.600,127.869
-0.408,-0.933,0.601,-12.329,-102.600,121.582
-0.560,-0.894,0.687,-10.620,-99.670,115.234
-0.704,-0.870,0.753,-12.024,-94.299,110.901
-0.844,-0.851,0.798,-13.245,-88.318,109.009
-0.954,-0.811,0.828,-12.817,-80.872,107.971
-1.020,-0.724,0.873,-13.489,-72.754,107.361
-1.201,-0.710,0.878,-15.137,-66.223,104.431
-1.247,-0.647,0.920,-14.771,-57.617,102.295
-1.336,-0.588,0.946,-12.329,-45.959,96.619
-1.384,-0.516,0.985,-9.766,-34.668,91.125
-1.456,-0.450,1.040,-5.005,-25.818,84.778
-1.485,-0.397,1.109,-0.061,-13.855,74.951
-1.490,-0.358,1.161,3.174,0.671,64.392
-1.496,-0.313,1.215,4.883,12.390,53.101
-1.448,-0.277,1.224,3.784,20.935,39.795
-1.399,-0.269,1.212,-0.305,22.705,24.170
-1.355,-0.278,1.210,-6.348,21.057,10.010
-1.297,-0.303,1.204,-13.550,22.034,-0.671
-1.247,-0.317,1.147,-21.423,24.353,-8.545
-1.178,-0.334,1.060,-26.123,27.283,-14.099
-1.112,-0.351,0.986,-24.719,30.945,-17.578
-1.055,-0.371,0.952,-19.104,35.828,-18.555
-1.020,-0.386,0.928,-13.000,43.030,-20.081
-0.934,-0.384,0.888,-8.240,51.697,-23.926
-0.864,-0.404,0.862,-7.080,55.237,-31.006
-0.813,-0.428,0.856,-8.911,55.847,-40.405
-0.718,-0.446,0.824,-10.803,59.082,-50.842
-0.642,-0.474,0.779,-14.832,63.721,-60.425
-0.576,-0.518,0.753,-16.968,67.139,-69.824
-0.484,-0.563,0.723,-18.127,70.129,-80.505
-0.370,-0.615,0.674,-18.616,71.472,-90.881

1.108,-0.842,0.400,11.902,77.209,-88.806
1.304,-0.946,0.304,3.113,76.233,-89.478
1.505,-1.026,0.191,-3.723,70.557,-89.966
1.687,-1.086,0.116,-7.324,61.829,-85.938
1.828,-1.126,0.065,-5.615,51.453,-79.834
1.958,-1.172,0.038,-1.160,37.964,-69.397
2.010,-1.257,0.032,2.869,21.973,-55.664
1.993,-1.343,0.031,5.066,8.545,-37.537
1.930,-1.392,0.028,6.042,-0.793,-15.503
1.843,-1.385,0.023,3.967,-11.902,7.690
1.701,-1.326,0.028,-0.977,-26.672,28.748
1.509,-1.248,0.037,-5.005,-41.870,47.729
1.257,-1.161,0.073,-7.996,-54.932,64.819
0.990,-1.058,0.143,-6.714,-66.528,78.735
0.709,-0.954,0.230,-2.258,-75.806,88.562
0.482,-0.878,0.320,2.991,-82.764,92.468
0.268,-0.845,0.411,5.310,-89.050,91.125
0.068,-0.842,0.494,3.845,-95.581,86.853
-0.104,-0.857,0.568,1.404,-100.220,82.764
-0.257,-0.865,0.642,-0.916,-101.074,80.322
-0.399,-0.870,0.699,-3.418,-98.755,80.627
-0.544,-0.868,0.735,-7.446,-95.093,82.581
-0.676,-0.833,0.769,-10.925,-90.454,84.106
-0.789,-0.779,0.792,-11.963,-84.534,84.351
-0.875,-0.714,0.805,-10.437,-77.820,83.130
-0.950,-0.662,0.836,-8.423,-72.266,81.604
-1.039,-0.613,0.887,-5.859,-68.298,79.590
-1.087,-0.543,0.988,-3.052,-62.256,77.209
-1.236,-0.537,1.045,-1.038,-53.955,73.181
-1.253,-0.476,1.116,-0.122,-43.945,70.862
-1.333,-0.449,1.152,1.770,-33.752,66.589
-1.329,-0.385,1.203,0.916,-24.414,60.486
-1.366,-0.343,1.219,-1.892,-16.113,52.734
-1.366,-0.284,1.214,-6.409,-8.850,40.771
-1.374,-0.233,1.187,-10.681,-3.540,27.649
