aX,aY,aZ,gX,gY,gZ
0.554,-0.517,-0.468,25.024,-10.803,-58.472
0.525,-0.052,-0.884,-14.709,21.851,-104.919
0.386,0.542,-1.066,-53.345,31.433,-128.906
0.217,1.111,-1.101,-85.388,21.851,-133.850
0.051,1.809,-1.118,-100.525,4.028,-119.812
-0.213,2.563,-1.010,-96.558,-4.333,-97.839
-0.334,2.963,-0.780,-85.999,5.188,-88.135
-0.290,3.092,-0.518,-70.984,17.212,-76.416
-0.194,3.151,-0.311,-43.213,15.015,-56.580
-0.088,3.091,-0.145,-13.855,4.395,-25.696
0.043,2.928,0.010,13.245,-5.310,-7.996
0.004,2.598,0.001,34.119,-17.273,-2.136
0.220,2.348,0.081,35.461,-4.822,14.832
0.230,2.092,0.063,31.555,-12.817,43.579
0.340,1.848,0.062,24.353,-22.949,61.401
0.344,1.668,0.079,14.832,-39.917,83.374
0.376,1.492,0.091,7.629,-52.124,96.313
0.398,1.335,0.128,3.174,-51.392,98.633
0.405,1.212,0.196,0.488,-42.297,95.642
0.404,1.114,0.261,0.549,-29.907,85.571
0.424,1.027,0.315,4.089,-14.160,71.289
0.424,0.940,0.398,7.629,1.160,55.359
0.386,0.867,0.483,8.118,13.977,38.940
0.334,0.800,0.601,15.442,20.874,23.865
0.271,0.762,0.680,25.391,24.048,10.986
0.234,0.702,0.747,35.217,25.513,0.305
0.194,0.652,0.781,45.654,25.818,-5.981
0.164,0.612,0.787,52.917,25.146,-9.888
0.123,0.573,0.796,55.359,24.902,-13.184
0.092,0.535,0.793,52.307,26.306,-13.367
0.063,0.509,0.770,44.739,29.846,-10.132
0.062,0.471,0.758,32.349,32.593,-3.906
0.035,0.435,0.762,20.325,29.053,3.906
0.039,0.406,0.774,10.620,27.344,11.597
0.043,0.367,0.797,5.249,27.405,17.212
0.061,0.351,0.809,1.892,24.292,21.606
0.072,0.332,0.827,-1.465,18.738,24.048
0.077,0.308,0.858,-1.953,14.771,24.475
0.099,0.297,0.882,0.793,15.015,23.865
0.137,0.297,0.869,5.676,17.273,22.278
0.150,0.302,0.868,10.620,17.578,19.470
0.134,0.287,0.886,14.709,17.273,13.550
0.137,0.278,0.877,19.043,20.691,7.996
0.163,0.270,0.862,23.315,25.818,3.723
0.162,0.261,0.875,26.489,29.053,-2.014
0.152,0.270,0.892,25.879,31.738,-8.728
0.141,0.285,0.904,26.428,33.936,-14.465
0.151,0.301,0.916,27.161,35.339,-17.700
0.165,0.317,0.938,27.161,34.180,-18.982
0.161,0.349,0.944,25.757,30.518,-19.165
0.150,0.368,0.950,24.231,26.062,-19.226
0.151,0.396,0.942,23.010,22.827,-18.799
0.155,0.415,0.927,22.217,20.630,-17.639
0.149,0.415,0.914,21.179,18.555,-15.442
0.144,0.398,0.905,20.874,15.747,-13.489
0.148,0.403,0.904,21.179,13.550,-13.184
0.149,0.388,0.894,21.118,10.254,-6.409
0.148,0.375,0.887,24.353,5.737,-3.540
0.156,0.365,0.883,28.015,2.075,-2.930
0.167,0.361,0.860,31.799,-1.709,-1.709
0.173,0.340,0.836,33.569,-4.761,-2.014
0.177,0.327,0.820,33.020,-6.287,-2.502
0.181,0.325,0.804,30.334,-6.287,-3.540
0.167,0.312,0.800,26.001,-4.883,-5.188
0.165,0.298,0.794,21.545,-1.282,-6.165
0.172,0.293,0.792,17.029,2.563,-6.348
0.180,0.282,0.801,13.794,4.333,-6.104
0.188,0.297,0.821,10.376,3.967,-5.432
0.192,0.297,0.844,6.897,2.197,-2.930
0.205,0.289,0.868,5.066,0.977,-1.038
0.222,0.308,0.894,3.052,-0.732,1.160
0.227,0.332,0.916,0.549,-3.418,2.625
0.226,0.337,0.936,-1.282,-5.310,2.747
0.223,0.344,0.967,-1.465,-5.615,2.625
0.222,0.358,0.972,-4.456,-4.028,1.892
0.214,0.359,0.982,-5.798,-3.296,1.465
0.213,0.377,0.982,-7.019,-3.479,1.526
0.204,0.384,0.983,-8.301,-3.235,1.831
0.186,0.379,0.990,-8.972,-2.197,1.526
0.180,0.391,0.985,-8.972,-0.977,1.404
0.171,0.404,0.978,-8.362,-0.305,1.404
0.163,0.413,0.964,-7.690,0.122,1.099
0.157,0.419,0.952,-6.348,0.122,0.305
0.153,0.423,0.937,-4.211,0.122,-0.122
0.150,0.427,0.923,-2.258,-0.183,-0.427
0.146,0.428,0.900,-0.732,-0.793,-0.671
0.135,0.418,0.877,-0.244,-1.221,-0.122
0.127,0.409,0.861,-0.183,-1.099,0.244
0.122,0.413,0.849,-0.732,0.000,0.366
0.117,0.404,0.839,-1.953,1.038,0.916
0.117,0.402,0.834,-3.235,1.770,1.343
0.117,0.405,0.828,-4.333,2.686,1.587
0.121,0.402,0.824,-5.066,3.723,2.136
0.132,0.403,0.827,-5.432,4.761,2.258
0.150,0.417,0.830,-6.470,5.554,2.136
0.159,0.418,0.843,-7.812,5.798,2.258
0.171,0.416,0.858,-8.423,6.287,2.014
0.180,0.438,0.870,-8.118,6.470,2.258
0.190,0.441,0.884,-9.399,5.188,0.977
0.196,0.442,0.890,-9.583,3.906,1.099
0.202,0.445,0.892,-9.338,2.808,2.319
0.201,0.445,0.892,-8.484,1.465,2.258
0.196,0.452,0.889,-6.775,0.732,2.625
0.204,0.461,0.875,-5.249,0.671,2.380
0.202,0.461,0.856,-4.517,0.610,1.953
0.197,0.455,0.841,-4.272,0.122,1.404
0.190,0.462,0.837,-4.761,-0.366,0.671
0.184,0.477,0.839,-4.456,-0.183,0.366
0.180,0.481,0.831,-4.578,0.366,0.122
0.174,0.480,0.828,-5.249,0.671,0.122
0.165,0.481,0.831,-5.737,1.404,-0.671

0.003,-0.883,2.062,-49.500,0.732,-35.339
-0.051,-1.015,2.104,-45.776,-3.113,-39.001
-0.048,-1.120,1.998,-36.377,-8.179,-42.114
0.012,-1.190,1.817,-22.766,-17.029,-36.560
0.142,-1.231,1.552,-8.179,-32.532,-20.691
0.270,-1.225,1.222,0.427,-57.129,-1.587
0.393,-1.161,0.886,3.296,-83.130,11.658
0.510,-0.981,0.517,-1.831,-95.581,14.709
0.621,-0.664,0.177,-10.742,-88.501,6.409
0.745,-0.303,-0.164,-30.945,-71.533,-18.433
0.662,0.051,-0.432,-58.228,-53.406,-53.284
0.615,0.527,-0.680,-79.468,-30.762,-80.444
0.561,1.110,-0.858,-96.985,-11.780,-95.459
0.416,1.772,-0.856,-110.107,-3.540,-101.990
0.174,2.339,-0.719,-114.563,-0.549,-109.436
-0.062,2.800,-0.485,-110.596,9.033,-115.234
-0.212,3.064,-0.238,-96.924,27.771,-108.032
-0.223,3.113,-0.028,-77.087,38.208,-85.815
-0.127,3.102,0.208,-51.270,25.635,-43.945
-0.133,2.931,0.334,-15.442,-9.216,-5.737
0.035,2.715,0.414,6.714,-31.067,31.006
0.112,2.438,0.415,24.109,-49.683,61.035
0.251,2.148,0.354,32.776,-45.715,72.205
0.362,1.886,0.272,31.494,-36.621,81.726
0.458,1.620,0.206,20.508,-32.410,87.891
0.527,1.364,0.185,10.742,-31.372,86.487
0.538,1.168,0.190,4.822,-27.405,80.322
0.546,1.012,0.213,0.977,-17.212,69.824
0.530,0.894,0.267,-0.793,-3.845,55.786
0.505,0.804,0.330,-0.610,8.667,41.565
0.477,0.769,0.392,1.648,17.334,30.151
0.455,0.762,0.464,6.409,21.118,20.447
0.404,0.738,0.536,13.428,19.836,10.315
0.338,0.714,0.622,23.437,16.785,0.671
0.273,0.702,0.683,38.025,14.893,-7.019
0.220,0.667,0.711,48.950,14.832,-13.123
0.187,0.627,0.719,54.321,15.564,-16.357
0.169,0.566,0.736,59.265,14.160,-15.442
0.155,0.536,0.733,57.556,13.794,-12.207
0.143,0.490,0.735,49.255,16.541,-5.981
0.129,0.432,0.745,39.307,21.667,0.977
0.127,0.397,0.740,28.442,26.184,8.789
0.128,0.365,0.736,17.334,27.161,16.785
0.123,0.329,0.738,6.287,23.682,24.048
0.120,0.306,0.749,-3.235,17.151,31.494
0.105,0.293,0.764,-11.047,8.850,38.208
0.080,0.286,0.804,-16.296,0.916,42.969
0.070,0.273,0.844,-18.372,-2.563,45.776
0.066,0.275,0.871,-15.137,-1.465,47.363
0.080,0.282,0.890,-9.033,1.099,44.434
0.084,0.306,0.896,-1.343,3.479,37.903
0.095,0.314,0.897,5.554,6.409,29.419
0.114,0.308,0.900,12.573,10.071,19.592
0.130,0.309,0.896,19.226,13.245,10.315
0.127,0.307,0.899,24.475,15.747,1.892
0.120,0.301,0.900,27.893,17.578,-4.822
0.114,0.298,0.900,29.480,18.677,-9.094
0.109,0.286,0.897,28.442,17.822,-10.681
0.101,0.290,0.891,23.865,15.503,-9.888
0.087,0.316,0.906,16.357,12.268,-7.080
0.060,0.339,0.920,10.681,7.507,-3.052
0.042,0.371,0.923,9.827,4.395,0.427
0.049,0.395,0.905,10.315,3.906,1.831
0.035,0.402,0.903,10.437,2.747,1.404
0.013,0.401,0.907,13.672,0.366,0.366
-0.000,0.392,0.899,17.517,-0.061,-0.366
0.000,0.385,0.883,20.935,0.793,0.549
0.003,0.394,0.873,23.193,0.244,1.587
0.001,0.395,0.876,24.658,-0.916,2.197
0.003,0.380,0.874,25.024,-1.099,3.601
0.017,0.370,0.868,24.902,-0.671,6.348
0.033,0.358,0.857,24.780,-1.648,9.033
0.039,0.343,0.855,23.315,-2.930,10.437
0.045,0.336,0.857,21.301,-3.174,11.536
0.056,0.327,0.866,18.494,-1.892,12.878
0.083,0.325,0.876,15.259,-0.671,14.099
0.105,0.329,0.880,10.742,-1.221,15.686
0.111,0.327,0.894,5.737,-2.869,17.151
0.114,0.339,0.914,2.075,-3.540,17.517
0.118,0.348,0.932,0.061,-2.136,16.724
0.128,0.355,0.943,-1.465,-0.549,15.625
0.131,0.371,0.950,-2.258,0.488,14.221
0.130,0.385,0.960,-2.502,1.343,12.024
0.121,0.399,0.972,-1.831,3.601,9.155
0.117,0.403,0.976,0.244,6.714,6.470
0.119,0.406,0.974,2.563,9.216,4.517
0.126,0.408,0.963,4.150,10.071,3.052
0.126,0.407,0.958,5.676,9.949,2.197
0.132,0.411,0.950,5.737,9.827,1.953
0.129,0.397,0.950,5.432,9.766,2.808
0.134,0.401,0.942,5.066,9.521,3.723
0.140,0.414,0.935,4.761,8.301,4.700
0.146,0.422,0.924,4.211,6.653,5.859
0.145,0.425,0.918,3.113,5.981,6.104
0.151,0.433,0.912,2.563,6.531,5.371
0.154,0.434,0.907,1.038,7.385,4.578
0.146,0.431,0.906,0.366,7.629,4.028
0.153,0.436,0.900,0.366,7.263,4.517
0.154,0.434,0.892,0.122,5.798,5.310
0.157,0.429,0.879,-0.061,3.845,6.714
0.161,0.430,0.868,-0.305,2.197,7.874
0.161,0.420,0.865,-1.038,1.221,8.484
0.166,0.419,0.858,-1.526,0.977,8.728
0.172,0.430,0.849,-2.563,0.427,8.789
0.159,0.417,0.850,-4.639,-0.427,7.568
0.147,0.420,0.855,-5.615,0.000,6.470
0.141,0.436,0.863,-5.981,1.343,4.822
0.131,0.439,0.862,-6.104,2.258,3.418
0.125,0.434,0.856,-5.859,2.808,3.479
0.124,0.441,0.854,-5.249,2.991,3.540
0.127,0.444,0.852,-4.150,2.808,3.662
0.127,0.441,0.849,-3.967,2.808,4.028
0.130,0.431,0.852,-4.028,2.441,4.395
0.132,0.428,0.857,-4.333,1.526,5.066
0.134,0.436,0.867,-4.639,0.610,5.676
0.133,0.435,0.874,-4.639,0.061,5.432
0.130,0.430,0.877,-4.089,0.305,4.578
0.135,0.427,0.869,-3.418,0.549,4.395
0.142,0.427,0.856,-3.479,0.305,4.272

-0.135,-0.936,2.023,-80.017,-26.306,16.907
-0.226,-1.215,2.144,-92.346,-24.292,12.573
-0.245,-1.395,2.188,-95.276,-26.672,7.812
-0.204,-1.449,2.113,-83.069,-32.959,4.517
-0.111,-1.366,1.901,-61.157,-41.382,2.136
-0.025,-1.198,1.677,-39.734,-46.143,-2.258
0.040,-0.998,1.436,-27.771,-42.114,-12.024
0.159,-0.736,1.068,-23.010,-30.823,-33.020
0.221,-0.459,0.735,-21.362,-22.644,-54.810
0.269,-0.180,0.457,-28.564,-16.235,-78.979
0.302,0.209,0.225,-35.278,-9.949,-97.778
0.323,0.740,-0.012,-38.269,-6.287,-102.905
0.319,1.227,-0.165,-43.335,-4.700,-104.126
0.299,1.660,-0.267,-46.570,-5.310,-103.760
0.254,2.100,-0.335,-42.297,0.488,-98.633
0.209,2.398,-0.323,-40.039,13.550,-92.773
0.258,2.563,-0.245,-43.518,22.400,-82.642
0.265,2.619,-0.120,-45.898,13.550,-67.871
0.257,2.637,0.004,-39.551,-7.812,-62.744
0.178,2.557,0.081,-33.325,-32.043,-41.077
0.109,2.419,0.161,-22.400,-56.885,-31.250
0.114,2.240,0.166,-12.512,-60.913,-24.353
-0.041,2.085,0.098,-6.897,-61.157,-0.305
-0.060,1.910,0.061,-3.784,-60.913,14.893
-0.080,1.759,0.057,0.244,-52.002,30.884
-0.054,1.609,0.069,7.446,-43.884,41.870
-0.012,1.454,0.100,14.587,-35.034,46.021
0.031,1.319,0.113,20.447,-22.217,45.166
0.064,1.193,0.119,23.987,-7.568,41.382
0.088,1.068,0.131,25.574,4.028,36.926
0.117,0.956,0.153,26.367,13.184,31.372
0.132,0.863,0.201,26.428,20.325,26.794
0.149,0.769,0.278,26.184,26.123,23.682
0.178,0.682,0.362,26.245,30.396,21.545
0.189,0.610,0.454,26.001,32.410,19.592
0.178,0.548,0.530,25.024,31.494,18.127
0.159,0.497,0.574,23.437,28.992,18.188
0.134,0.471,0.626,21.973,24.780,19.836
0.089,0.453,0.657,19.165,22.644,22.156
0.076,0.449,0.673,15.381,23.499,25.513
0.072,0.430,0.681,12.207,23.010,27.832
0.079,0.406,0.681,9.827,22.095,30.151
0.077,0.393,0.685,8.789,20.325,31.250
0.081,0.379,0.692,8.667,17.761,31.128
0.089,0.368,0.709,8.362,15.076,29.541
0.072,0.340,0.748,8.972,12.512,26.855
0.060,0.318,0.780,11.353,12.146,23.743
0.065,0.315,0.810,14.404,14.465,20.508
0.076,0.330,0.824,16.174,18.250,18.433
0.080,0.331,0.837,16.235,19.348,16.235
0.083,0.333,0.846,15.991,20.020,14.343
0.101,0.344,0.843,17.212,20.447,14.099
0.107,0.373,0.830,20.630,17.151,14.282
0.091,0.369,0.835,21.057,11.230,12.451
0.074,0.344,0.854,16.724,9.094,7.690
0.061,0.341,0.882,15.808,10.010,3.540
0.062,0.348,0.887,14.954,11.414,0.305
0.039,0.350,0.905,14.404,11.719,-1.953
0.032,0.363,0.906,12.573,10.559,-3.357
0.034,0.397,0.901,9.949,8.423,-3.235
0.017,0.445,0.913,6.836,6.042,-1.953
0.001,0.472,0.917,5.493,4.272,-1.282
-0.020,0.491,0.914,7.324,2.441,-0.427
-0.032,0.510,0.886,10.620,-0.183,1.526
-0.056,0.513,0.859,13.977,-3.052,3.723
-0.088,0.490,0.837,17.273,-4.639,5.554
-0.121,0.453,0.819,20.386,-4.272,6.836
-0.135,0.421,0.801,23.560,-2.258,8.423
-0.120,0.399,0.786,25.452,-0.122,10.254
-0.105,0.367,0.784,25.513,0.793,11.414
-0.079,0.344,0.792,24.109,0.671,12.878
-0.038,0.345,0.802,22.217,0.427,15.259
0.009,0.359,0.817,18.188,0.122,17.700
0.041,0.376,0.851,13.428,-1.343,18.799
0.052,0.372,0.895,10.010,-3.113,18.005
0.056,0.376,0.928,8.972,-3.784,17.212
0.060,0.390,0.947,10.071,-3.296,16.541
0.059,0.393,0.949,11.841,-3.174,15.381
0.070,0.383,0.945,13.062,-3.662,14.648
0.070,0.378,0.948,13.245,-4.700,13.489
0.064,0.378,0.954,12.817,-6.226,11.841
0.051,0.365,0.963,11.780,-6.836,10.498
0.040,0.367,0.966,11.292,-6.348,10.132
0.038,0.372,0.959,10.925,-5.859,10.376
0.017,0.366,0.961,9.827,-5.981,10.132
-0.015,0.357,0.977,8.911,-5.371,8.911
-0.034,0.368,0.977,7.996,-2.808,7.446
-0.060,0.355,1.003,6.042,1.770,3.845
-0.061,0.391,1.002,6.287,6.287,1.831
-0.063,0.390,1.003,4.517,8.911,-0.183
-0.059,0.411,1.006,2.747,9.216,-1.831
-0.057,0.412,1.002,1.404,8.850,-1.892
-0.044,0.412,0.986,0.366,8.484,-1.221
-0.038,0.408,0.978,-1.587,7.385,-0.427
-0.031,0.415,0.975,-3.967,5.676,0.366
-0.032,0.415,0.977,-6.592,4.211,1.038
-0.026,0.406,0.977,-8.301,3.113,1.770
-0.025,0.404,0.974,-8.667,2.625,2.319
-0.022,0.407,0.963,-8.423,2.258,2.563
-0.030,0.407,0.954,-7.690,2.502,1.892
-0.027,0.407,0.953,-5.554,3.296,0.549
-0.035,0.413,0.940,-3.845,4.761,-0.183
-0.034,0.406,0.934,-1.282,5.798,-0.122
-0.028,0.412,0.915,2.319,6.226,0.610
-0.011,0.434,0.894,4.944,5.737,2.808
-0.009,0.460,0.901,4.700,4.517,3.723
0.003,0.447,0.887,3.235,3.784,3.601
0.004,0.434,0.883,2.991,3.357,5.188
0.015,0.436,0.871,3.357,2.380,6.531
0.022,0.443,0.854,3.052,0.977,7.446
0.027,0.450,0.838,1.709,0.305,7.996
0.020,0.449,0.832,-0.183,0.977,6.836
0.013,0.446,0.834,-1.404,2.808,5.127
0.009,0.450,0.837,-2.319,5.127,3.418
0.010,0.450,0.840,-2.563,6.775,2.258
0.020,0.460,0.842,-2.319,7.324,1.892
0.023,0.465,0.856,-2.258,7.568,1.038
0.037,0.464,0.866,-2.075,8.301,0.122
0.049,0.458,0.877,-1.953,8.240,0.244

-0.374,-0.878,1.954,-61.707,16.479,5.005
-0.309,-1.056,2.013,-62.744,10.315,11.902
-0.162,-1.195,2.004,-60.425,-0.244,21.851
0.014,-1.247,1.931,-53.040,-14.160,32.043
0.240,-1.167,1.727,-40.100,-28.931,35.400
0.389,-0.998,1.431,-28.076,-43.640,27.100
0.435,-0.781,1.093,-22.278,-49.622,2.930
0.459,-0.528,0.732,-19.348,-34.424,-28.198
0.448,-0.195,0.331,-20.325,-14.587,-58.716
0.438,0.126,-0.084,-26.855,4.517,-88.989
0.421,0.495,-0.472,-36.072,15.198,-106.445
0.349,0.976,-0.811,-48.889,15.259,-109.314
0.227,1.616,-0.994,-61.951,10.742,-104.370
0.015,2.188,-0.964,-74.646,11.963,-101.563
-0.107,2.553,-0.745,-92.590,22.034,-101.318
-0.089,2.747,-0.461,-101.685,29.602,-88.562
-0.024,2.864,-0.184,-93.445,22.034,-59.021
0.031,2.881,0.042,-71.411,0.366,-24.536
0.104,2.788,0.255,-44.800,-20.691,-1.831
0.177,2.582,0.346,-18.616,-34.729,7.996
0.190,2.330,0.356,3.906,-29.724,2.747
0.224,2.095,0.269,10.986,-0.793,10.498
0.294,1.878,0.213,15.503,5.127,17.761
0.323,1.660,0.194,17.517,4.089,26.917
0.366,1.461,0.183,20.447,-1.465,39.001
0.392,1.276,0.183,22.156,-8.118,47.363
0.435,1.108,0.207,22.156,-9.399,50.293
0.442,0.965,0.237,20.874,-6.531,48.584
0.436,0.868,0.266,19.104,-2.930,44.434
0.394,0.766,0.302,18.127,0.549,37.598
0.360,0.702,0.351,14.954,6.470,31.921
0.306,0.675,0.446,19.531,9.155,28.381
0.234,0.627,0.535,25.879,11.230,21.179
0.194,0.591,0.595,33.142,15.625,12.878
0.164,0.574,0.644,44.312,19.104,6.592
0.111,0.555,0.680,54.077,20.691,0.977
0.074,0.520,0.697,57.922,23.804,-2.686
0.054,0.459,0.674,57.556,28.564,-5.066
0.035,0.447,0.695,51.758,32.776,-3.357
0.034,0.410,0.720,44.556,36.499,0.488
0.036,0.379,0.756,37.964,39.001,4.944
0.061,0.364,0.774,30.396,39.368,9.766
0.089,0.358,0.793,24.597,36.255,14.954
0.095,0.336,0.807,20.935,30.151,20.142
0.106,0.315,0.813,17.151,22.461,24.902
0.080,0.292,0.839,14.038,14.893,27.100
0.077,0.279,0.843,12.878,11.963,27.527
0.094,0.294,0.834,14.221,13.367,27.832
0.111,0.298,0.831,15.991,14.954,26.550
0.112,0.273,0.835,17.883,15.198,23.499
0.123,0.261,0.831,19.775,15.015,19.531
0.140,0.264,0.841,21.545,14.343,14.709
0.143,0.262,0.849,21.912,14.038,10.742
0.136,0.251,0.875,20.447,14.832,6.592
0.124,0.242,0.907,19.714,14.832,3.052
0.132,0.266,0.911,20.630,13.245,0.977
0.146,0.294,0.929,21.057,9.766,-0.305
0.116,0.307,0.969,17.700,7.080,-3.296
0.095,0.304,0.982,17.761,6.287,-5.127
0.103,0.311,0.973,20.264,6.592,-4.272
0.128,0.350,0.940,24.109,4.333,-2.075
0.143,0.380,0.899,24.597,0.671,0.916
0.139,0.406,0.882,18.433,-2.808,3.601
0.127,0.372,0.880,10.437,-6.531,3.113
0.106,0.360,0.884,7.690,-9.521,3.601
0.095,0.353,0.893,7.874,-10.559,4.883
0.083,0.330,0.897,9.155,-10.864,5.249
0.083,0.327,0.889,11.169,-11.169,6.592
0.087,0.330,0.875,13.184,-12.390,7.568
0.081,0.313,0.865,14.648,-15.076,8.362
0.084,0.298,0.855,15.015,-17.029,9.521
0.105,0.310,0.844,14.038,-17.883,10.742
0.114,0.308,0.847,10.132,-18.555,11.047
0.111,0.293,0.865,5.005,-18.921,10.010
0.093,0.289,0.897,-0.732,-19.165,8.545
0.063,0.277,0.937,-5.798,-19.104,7.141
0.038,0.257,0.969,-10.498,-18.005,6.104
0.003,0.262,1.004,-14.282,-16.602,5.188
-0.016,0.285,1.032,-16.357,-14.893,4.150
-0.037,0.298,1.060,-17.761,-12.695,3.113
-0.058,0.305,1.082,-17.029,-10.132,2.014
-0.061,0.321,1.094,-15.076,-7.935,1.587
-0.058,0.338,1.098,-13.184,-6.714,1.526
-0.054,0.365,1.087,-12.695,-6.470,1.282
-0.059,0.369,1.079,-13.184,-6.409,1.465
-0.066,0.376,1.076,-14.038,-4.578,1.465
-0.063,0.397,1.074,-14.709,-1.770,0.427
-0.067,0.416,1.076,-15.381,0.366,-0.977
-0.078,0.439,1.070,-15.320,1.221,-1.953
-0.076,0.471,1.053,-13.306,1.770,-2.197
-0.065,0.499,1.018,-9.766,2.075,-1.587
-0.048,0.523,0.977,-3.906,1.587,-0.305
-0.026,0.545,0.921,2.136,0.610,1.404
-0.000,0.547,0.860,6.165,-0.061,2.502
0.015,0.545,0.819,8.240,0.122,2.502
0.027,0.533,0.794,9.399,0.854,1.648
0.039,0.529,0.770,10.071,2.075,1.038
0.047,0.518,0.754,9.766,3.296,0.977
0.056,0.506,0.744,7.935,4.395,0.854
0.059,0.488,0.747,4.944,4.944,1.404
0.070,0.472,0.756,1.831,5.127,2.258
0.074,0.461,0.775,-1.038,4.883,3.540
0.082,0.462,0.796,-3.174,4.517,4.333
0.086,0.455,0.820,-5.188,4.456,4.089
0.088,0.448,0.843,-7.141,5.066,3.235
0.088,0.448,0.868,-7.996,5.737,2.014
0.092,0.448,0.886,-8.179,5.920,0.977
0.091,0.451,0.900,-7.751,5.676,0.427
0.096,0.453,0.900,-7.263,5.310,0.183
0.095,0.447,0.897,-7.263,4.761,0.488
0.090,0.445,0.898,-7.629,3.967,0.549
0.091,0.451,0.895,-7.690,2.991,0.427
0.094,0.467,0.884,-8.301,2.380,0.244
0.088,0.474,0.875,-9.216,1.404,-0.427
0.076,0.472,0.872,-9.949,1.160,-1.160
0.070,0.484,0.866,-9.644,1.587,-1.465
0.073,0.504,0.861,-8.972,1.892,-1.892
0.058,0.507,0.861,-8.606,2.136,-3.174
0.043,0.506,0.862,-7.446,3.052,-4.028

-0.511,-0.621,1.959,-71.167,28.931,-4.333
-0.455,-0.806,2.016,-76.782,20.447,19.470
-0.353,-0.979,2.075,-76.599,-3.906,43.213
-0.235,-1.124,2.065,-71.838,-33.386,59.021
-0.076,-1.224,1.983,-62.622,-51.636,60.425
0.135,-1.257,1.751,-48.767,-54.260,45.837
0.291,-1.260,1.377,-27.771,-49.438,19.043
0.363,-1.158,0.955,-8.606,-36.621,-18.188
0.411,-0.949,0.443,-0.854,-5.432,-55.908
0.460,-0.597,-0.041,-7.446,23.499,-86.670
0.532,-0.148,-0.407,-29.968,41.016,-108.887
0.472,0.438,-0.630,-50.659,40.405,-111.328
0.394,1.087,-0.749,-65.063,30.823,-102.417
0.385,1.705,-0.734,-71.777,23.437,-90.637
0.397,2.138,-0.616,-74.341,19.470,-82.947
0.403,2.385,-0.423,-73.853,11.902,-76.721
0.463,2.502,-0.239,-65.674,-0.488,-61.951
0.506,2.527,-0.080,-51.392,-15.747,-45.593
0.560,2.523,0.055,-36.133,-28.992,-29.297
0.518,2.426,0.159,-21.973,-38.147,-19.226
0.406,2.293,0.226,-12.756,-48.584,-17.822
0.455,2.192,0.314,-10.254,-37.170,-17.517
0.315,2.042,0.336,-12.207,-38.696,-0.366
0.266,1.894,0.334,-13.367,-50.720,15.747
0.194,1.762,0.338,-13.855,-59.570,36.804
0.180,1.629,0.336,-8.911,-62.012,53.772
0.146,1.471,0.331,-0.122,-60.730,61.279
0.140,1.330,0.328,9.155,-52.246,62.561
0.173,1.192,0.304,16.479,-38.269,60.059
0.188,1.048,0.305,21.118,-23.132,54.688
0.194,0.928,0.330,24.109,-9.338,49.500
0.211,0.820,0.375,26.001,1.404,42.603
0.225,0.728,0.440,26.917,8.118,35.400
0.217,0.659,0.509,29.297,10.315,26.123
0.184,0.601,0.582,32.471,9.949,14.648
0.144,0.555,0.641,35.950,9.766,3.540
0.077,0.547,0.658,40.039,10.254,-3.906
0.022,0.530,0.760,46.570,8.240,-8.850
-0.034,0.512,0.779,42.419,14.099,-11.353
-0.073,0.481,0.762,42.847,21.362,-8.728
-0.092,0.462,0.729,42.603,25.513,-3.418
-0.091,0.426,0.699,41.626,25.452,2.869
-0.078,0.370,0.683,40.710,23.682,10.132
-0.045,0.339,0.678,38.330,22.156,15.991
-0.007,0.327,0.691,34.119,19.104,19.653
0.020,0.293,0.705,27.893,14.954,21.301
0.020,0.271,0.748,22.583,10.864,21.545
0.032,0.273,0.746,16.418,9.033,20.508
0.035,0.258,0.787,11.353,7.812,19.714
0.028,0.283,0.774,1.831,9.644,19.287
0.016,0.297,0.785,-6.531,13.733,18.311
-0.003,0.297,0.804,-9.521,17.517,16.785
-0.001,0.318,0.813,-10.681,21.301,14.771
-0.002,0.351,0.839,-10.132,24.292,12.939
0.009,0.357,0.857,-8.362,24.902,10.986
0.017,0.346,0.876,-5.310,23.804,9.827
0.039,0.361,0.904,-1.587,20.935,9.094
0.066,0.378,0.925,1.831,17.090,7.202
0.083,0.395,0.936,4.089,12.939,5.554
0.060,0.376,0.977,6.470,9.094,1.953
0.035,0.384,1.001,7.019,10.071,-1.099
0.048,0.408,1.001,8.057,13.550,-1.465
0.027,0.427,1.006,9.766,11.902,-1.099
0.021,0.452,0.988,11.047,8.667,-0.427
0.003,0.450,0.966,13.794,6.165,-2.502
-0.014,0.438,0.925,15.381,5.859,-3.174
-0.014,0.438,0.888,15.686,5.432,0.244
-0.022,0.439,0.862,15.930,0.916,5.554
-0.028,0.431,0.848,18.311,-4.578,9.644
-0.036,0.418,0.820,23.010,-8.423,12.207
-0.030,0.404,0.794,26.978,-9.644,13.916
-0.024,0.387,0.772,28.381,-10.498,15.259
-0.009,0.361,0.758,27.527,-10.925,16.357
0.015,0.349,0.751,24.597,-11.230,18.250
0.027,0.324,0.761,19.836,-12.268,20.081
0.043,0.318,0.781,14.221,-13.123,21.973
0.056,0.324,0.806,7.812,-13.550,22.583
0.051,0.314,0.850,2.014,-14.343,21.973
0.043,0.305,0.896,-3.357,-14.404,20.447
0.018,0.298,0.952,-8.484,-12.512,17.822
-0.011,0.291,1.017,-12.390,-8.118,13.367
