aX,aY,aZ,gX,gY,gZ
0.021,-3.457,0.776,38.635,-175.293,33.386
-0.364,-3.426,0.842,20.447,-174.927,67.810
-0.717,-3.302,0.863,-5.249,-170.837,94.116
-1.078,-3.121,0.855,-40.222,-166.138,110.413
-1.393,-2.886,0.848,-80.139,-156.677,118.896
-1.500,-2.540,0.915,-117.798,-142.456,120.911
-1.699,-2.349,0.790,-122.803,-134.705,99.121
-1.773,-2.065,0.713,-118.774,-113.342,73.364
-1.724,-1.816,0.608,-126.892,-95.276,64.148
-1.720,-1.582,0.531,-129.700,-82.825,55.359
-1.689,-1.350,0.478,-143.188,-72.815,56.702
-1.651,-1.114,0.457,-157.227,-64.148,64.758
-1.651,-0.888,0.431,-165.405,-55.115,71.960
-1.660,-0.686,0.409,-166.870,-43.396,75.928
-1.670,-0.496,0.351,-161.011,-30.273,72.266
-1.682,-0.337,0.304,-152.405,-18.433,60.059
-1.668,-0.244,0.275,-144.165,-7.629,39.734
-1.630,-0.186,0.252,-135.986,4.822,15.137
-1.535,-0.174,0.222,-124.939,20.020,-7.568
-1.431,-0.185,0.190,-113.464,36.987,-24.780
-1.324,-0.192,0.158,-100.769,51.697,-34.363
-1.210,-0.221,0.118,-88.074,64.758,-37.659
-1.128,-0.229,0.089,-77.332,73.425,-37.781
-1.009,-0.220,0.063,-68.665,79.834,-35.278
-0.954,-0.204,0.001,-62.683,81.116,-33.875
-0.861,-0.158,-0.026,-63.171,79.651,-27.405
-0.791,-0.121,-0.079,-59.570,81.604,-22.583
-0.706,-0.058,-0.125,-53.406,86.731,-20.996
-0.630,0.004,-0.166,-45.410,89.966,-22.644
-0.575,0.059,-0.177,-35.645,91.248,-27.466
-0.514,0.091,-0.178,-24.170,93.689,-32.471
-0.454,0.105,-0.174,-14.465,96.252,-35.645
-0.397,0.095,-0.146,-7.202,95.703,-38.086
-0.332,0.070,-0.099,-2.258,93.079,-39.612
-0.287,0.065,-0.042,0.916,89.722,-38.574
-0.246,0.095,-0.011,3.845,88.318,-35.034
-0.204,0.153,0.003,7.996,88.806,-29.846
-0.161,0.225,-0.009,13.428,89.355,-26.672
-0.112,0.310,-0.032,21.362,89.966,-28.442
-0.043,0.376,-0.044,32.104,87.524,-35.217
0.042,0.397,-0.006,44.861,81.787,-46.265
0.127,0.361,0.036,57.800,75.745,-57.861
0.211,0.314,0.077,67.993,71.411,-67.017
0.318,0.238,0.093,76.599,66.467,-74.097
0.391,0.146,0.083,84.900,58.899,-80.872
0.505,0.062,0.041,92.285,50.110,-83.862
0.608,-0.015,-0.021,99.731,38.574,-84.717
0.723,-0.113,-0.070,109.863,23.743,-83.252
0.820,-0.241,-0.070,120.728,8.240,-78.857
0.875,-0.394,-0.068,133.179,-3.784,-70.801
0.962,-0.538,-0.075,145.874,-11.963,-58.167
1.040,-0.713,-0.065,156.677,-21.973,-46.509
1.073,-0.926,-0.012,164.795,-34.424,-39.001
1.115,-1.173,0.044,168.762,-46.204,-34.302
1.152,-1.438,0.111,166.077,-59.692,-32.837
1.156,-1.724,0.185,157.227,-77.148,-35.095
1.123,-2.006,0.268,143.616,-92.957,-38.269
1.088,-2.293,0.325,128.479,-104.919,-39.429
0.994,-2.599,0.401,111.511,-119.202,-37.109
0.842,-2.887,0.506,94.604,-134.644,-29.846
0.667,-3.116,0.642,78.003,-145.264,-17.029
0.420,-3.262,0.740,57.800,-150.513,0.183
0.093,-3.345,0.774,32.227,-153.381,20.508
-0.254,-3.353,0.777,2.380,-154.175,42.664

-0.938,-3.160,0.775,-57.190,-145.508,79.529
-1.176,-3.016,0.728,-85.938,-135.742,92.285
-1.226,-2.705,0.914,-113.098,-127.686,102.417
-1.529,-2.562,0.575,-92.163,-127.075,84.412
-1.572,-2.234,0.630,-96.924,-97.046,80.017
-1.564,-1.969,0.487,-94.238,-84.595,75.806
-1.553,-1.671,0.386,-101.379,-77.271,67.017
-1.555,-1.421,0.330,-120.911,-77.271,58.411
-1.563,-1.192,0.295,-140.198,-74.646,52.795
-1.551,-0.977,0.253,-153.320,-63.843,51.636
-1.552,-0.773,0.199,-156.677,-50.049,51.636
-1.582,-0.576,0.136,-150.574,-36.743,47.913
-1.601,-0.433,0.110,-138.306,-25.330,38.452
-1.619,-0.371,0.137,-125.244,-14.526,24.536
-1.628,-0.346,0.188,-111.267,-3.601,10.071
-1.594,-0.327,0.222,-98.755,10.010,-0.549
-1.530,-0.308,0.237,-90.149,25.269,-8.667
-1.441,-0.296,0.233,-85.999,38.208,-16.296
-1.363,-0.256,0.227,-83.679,47.058,-23.437
-1.290,-0.216,0.189,-80.872,54.138,-28.503
-1.199,-0.180,0.155,-75.989,61.829,-30.640
-1.130,-0.130,0.129,-70.068,68.420,-32.166
-1.033,-0.072,0.097,-63.660,75.378,-32.349
-0.992,-0.015,0.062,-55.908,77.576,-34.790
-0.900,0.034,0.049,-51.147,78.369,-34.424
-0.812,0.056,0.021,-44.250,83.618,-34.119
-0.711,0.077,-0.003,-36.438,90.698,-35.400
-0.610,0.100,-0.031,-29.968,96.497,-36.560
-0.527,0.128,-0.069,-24.048,101.135,-38.574
-0.429,0.138,-0.102,-17.456,106.201,-41.199
-0.311,0.137,-0.120,-11.475,108.704,-44.495
-0.198,0.132,-0.138,-6.836,106.201,-49.255
-0.106,0.153,-0.158,-1.953,98.633,-52.795
-0.035,0.210,-0.185,5.920,91.370,-53.040
0.039,0.259,-0.208,16.968,88.257,-50.049
0.108,0.305,-0.216,30.457,84.290,-47.119
0.162,0.316,-0.218,44.617,79.102,-47.485
0.224,0.297,-0.204,57.861,72.876,-50.598
0.289,0.253,-0.188,68.420,64.697,-55.115
0.353,0.186,-0.168,76.111,53.589,-60.974
0.401,0.112,-0.148,81.360,41.504,-66.956
0.422,0.038,-0.141,86.853,31.006,-71.289
0.453,-0.034,-0.156,93.994,25.513,-73.120
0.501,-0.110,-0.192,102.722,22.217,-74.097
0.561,-0.202,-0.227,112.732,17.822,-76.416
0.643,-0.321,-0.236,123.413,7.141,-78.552
0.702,-0.459,-0.220,134.583,-10.620,-79.712
0.751,-0.633,-0.177,146.912,-28.992,-77.148
0.755,-0.869,-0.084,158.447,-44.800,-67.261
0.732,-1.138,0.034,169.006,-59.143,-51.758
0.693,-1.424,0.159,175.476,-69.580,-35.645
0.626,-1.689,0.254,177.429,-76.660,-21.057
0.587,-1.983,0.332,174.805,-80.750,-9.766
0.538,-2.260,0.385,165.283,-84.534,-1.465
0.405,-2.567,0.453,151.428,-93.140,5.737
0.160,-2.892,0.580,135.498,-99.915,14.893
-0.060,-3.176,0.735,119.080,-99.609,24.109
-0.281,-3.386,0.856,98.572,-98.694,28.259
-0.446,-3.511,0.950,75.989,-100.281,29.480
-0.623,-3.534,1.016,48.157,-102.112,33.813
-0.755,-3.479,1.032,14.221,-99.609,43.030
-0.869,-3.307,0.990,-23.071,-95.154,54.626
-0.963,-3.073,0.890,-63.354,-89.600,64.697
-1.057,-2.811,0.727,-105.713,-82.764,74.524
-1.000,-2.480,0.722,-143.799,-80.261,85.449
-1.168,-2.251,0.392,-136.719,-81.665,73.364
-1.089,-1.928,0.349,-140.015,-56.519,68.359
-1.084,-1.682,0.189,-135.315,-46.814,58.411
-1.070,-1.448,0.134,-140.320,-46.448,46.570
-1.089,-1.268,0.101,-149.475,-50.049,39.124
-1.110,-1.119,0.081,-159.058,-48.950,38.086
-1.146,-1.018,0.071,-163.879,-40.833,42.725
-1.207,-0.925,0.062,-163.635,-29.175,50.049
-1.275,-0.823,0.059,-159.058,-17.395,55.176
-1.342,-0.730,0.055,-151.672,-6.470,56.396
-1.375,-0.662,0.078,-143.738,4.211,54.688
-1.356,-0.590,0.091,-136.108,16.846,50.659
-1.312,-0.498,0.096,-130.066,28.564,44.189
-1.270,-0.384,0.111,-125.427,38.208,35.400
-1.230,-0.250,0.115,-121.399,47.852,25.513
-1.172,-0.115,0.093,-116.821,58.228,14.038
-1.128,-0.023,0.080,-111.328,68.298,0.793
-1.077,0.050,0.064,-102.295,77.393,-11.475
-0.996,0.099,0.072,-88.867,84.839,-21.118
-0.901,0.133,0.082,-75.317,91.919,-27.222
-0.778,0.147,0.073,-64.453,98.328,-29.785
-0.682,0.173,0.059,-58.594,99.304,-31.677
-0.603,0.212,0.040,-54.932,94.360,-32.288
-0.534,0.268,-0.001,-50.842,90.027,-30.762
-0.468,0.318,-0.030,-42.908,87.708,-30.029
-0.375,0.350,-0.049,-33.020,86.060,-31.616
-0.305,0.368,-0.048,-23.926,82.397,-35.950
-0.249,0.391,-0.049,-12.451,77.698,-39.856
-0.203,0.414,-0.043,0.183,75.500,-41.138
-0.157,0.433,-0.045,13.916,75.073,-40.771
-0.106,0.452,-0.035,28.137,73.914,-40.771
-0.064,0.453,-0.012,42.725,70.496,-43.579
-0.027,0.445,0.003,55.969,67.749,-48.706
0.025,0.417,0.015,67.444,66.162,-54.749
0.086,0.384,0.015,77.026,63.721,-62.439
0.143,0.342,0.005,85.266,59.937,-71.167
0.204,0.284,-0.026,93.384,54.565,-78.186
0.274,0.192,-0.057,101.746,47.668,-84.595
0.354,0.080,-0.060,110.352,38.574,-90.332
0.420,-0.054,-0.060,118.835,26.550,-94.177
0.470,-0.192,-0.085,126.404,15.991,-93.323
0.525,-0.356,-0.131,136.414,7.141,-86.975
0.625,-0.573,-0.148,149.475,-2.380,-78.430
0.723,-0.842,-0.112,161.438,-14.893,-71.777
0.830,-1.147,-0.062,169.006,-27.344,-66.650
0.964,-1.453,-0.004,170.105,-36.621,-61.218
1.068,-1.738,0.046,163.025,-46.021,-57.373
1.095,-2.030,0.090,151.855,-59.875,-55.176
1.035,-2.304,0.141,140.808,-76.477,-51.208
0.923,-2.553,0.241,131.042,-92.346,-42.542
0.708,-2.774,0.349,119.019,-104.309,-28.992
0.469,-2.957,0.444,105.530,-112.305,-11.475
0.200,-3.074,0.542,89.722,-119.995,4.639
-0.050,-3.147,0.630,72.266,-126.526,15.259

-0.605,-3.221,0.734,18.250,-132.446,31.067
-0.883,-3.225,0.755,-14.587,-131.897,42.480
-1.121,-3.196,0.785,-47.974,-125.000,57.617
-1.327,-3.099,0.789,-80.933,-112.000,75.806
-1.296,-2.816,0.939,-114.685,-97.534,97.900
-1.459,-2.648,0.655,-109.009,-93.140,96.191
-1.451,-2.345,0.627,-113.831,-56.152,91.187
-1.408,-2.062,0.442,-124.390,-36.072,91.064
-1.389,-1.760,0.283,-126.526,-29.663,78.064
-1.400,-1.473,0.180,-134.949,-32.715,62.805
-1.382,-1.221,0.138,-149.048,-36.682,56.580
-1.406,-1.044,0.112,-161.926,-36.255,55.176
-1.389,-0.888,0.126,-166.626,-26.489,57.800
-1.357,-0.774,0.153,-166.382,-8.728,59.204
-1.357,-0.689,0.169,-165.771,8.057,56.213
-1.375,-0.616,0.172,-162.842,18.127,50.659
-1.380,-0.498,0.156,-157.043,25.818,45.166
-1.341,-0.362,0.157,-150.085,33.630,36.987
-1.296,-0.255,0.154,-142.944,41.504,23.499
-1.232,-0.180,0.159,-133.423,50.110,8.667
-1.154,-0.112,0.171,-122.742,60.364,-4.883
-1.091,-0.043,0.163,-111.328,70.251,-16.357
-1.002,0.033,0.141,-98.938,79.468,-25.635
-0.882,0.094,0.114,-87.097,87.891,-32.959
-0.797,0.115,0.090,-76.660,90.393,-41.809
-0.670,0.120,0.094,-69.824,86.670,-46.326
-0.598,0.133,0.084,-64.697,81.421,-46.997
-0.535,0.154,0.058,-58.411,79.346,-44.922
-0.475,0.204,0.020,-50.232,78.003,-39.673
-0.425,0.258,-0.017,-39.490,75.378,-36.194
-0.396,0.322,-0.048,-27.222,71.411,-36.194
-0.362,0.362,-0.056,-13.489,69.092,-38.879
-0.321,0.383,-0.031,0.793,70.496,-43.823
-0.253,0.377,0.003,13.733,73.975,-49.683
-0.181,0.369,0.044,22.949,77.637,-56.091
-0.098,0.346,0.070,29.480,79.834,-62.317
-0.020,0.326,0.078,34.058,80.688,-67.078
0.066,0.318,0.075,37.537,80.078,-72.021
0.152,0.296,0.041,39.673,77.393,-76.721
0.263,0.259,0.016,39.612,69.824,-79.407
0.324,0.214,-0.003,42.297,54.749,-82.825
0.358,0.170,-0.021,48.035,41.199,-83.130
0.404,0.137,-0.028,59.570,31.799,-78.735
0.449,0.075,-0.008,75.134,26.978,-72.510
0.495,-0.016,-0.025,89.844,24.048,-66.833
0.559,-0.140,-0.042,102.600,20.386,-63.965
0.619,-0.288,-0.022,113.647,14.893,-66.406
0.712,-0.484,0.005,122.986,9.399,-72.021
0.821,-0.744,0.044,126.953,1.953,-77.393
0.906,-1.021,0.097,126.221,-10.071,-80.872
0.948,-1.299,0.171,124.023,-22.522,-79.956
0.971,-1.542,0.197,121.765,-30.579,-70.801
1.000,-1.763,0.205,118.591,-36.926,-55.786
0.931,-1.962,0.233,114.197,-50.232,-41.382
0.803,-2.151,0.273,111.816,-69.458,-28.137
0.661,-2.308,0.350,109.802,-87.891,-15.564
0.480,-2.465,0.442,104.675,-103.455,-5.188
0.261,-2.622,0.539,95.642,-115.967,3.784
0.005,-2.763,0.634,81.177,-125.977,15.259
-0.239,-2.866,0.705,62.378,-131.348,29.114
-0.491,-2.929,0.778,38.513,-131.042,42.053
-0.741,-2.957,0.817,11.841,-129.456,54.077
-0.931,-2.914,0.835,-16.113,-126.160,65.674
-1.100,-2.841,0.832,-44.434,-119.324,74.646
-1.191,-2.720,0.788,-73.730,-109.863,83.740
-1.218,-2.488,0.885,-96.191,-103.699,91.980
-1.402,-2.374,0.638,-75.867,-97.290,81.177
-1.402,-2.120,0.636,-74.097,-67.932,78.369
-1.409,-1.904,0.547,-73.914,-54.016,79.163
-1.448,-1.693,0.536,-80.383,-50.720,74.097
-1.484,-1.489,0.531,-96.008,-52.307,73.975
-1.518,-1.293,0.536,-112.000,-51.025,78.979
-1.530,-1.098,0.514,-124.634,-42.297,84.656
-1.517,-0.923,0.474,-134.949,-28.992,88.318
-1.497,-0.775,0.415,-141.846,-15.869,85.754
-1.495,-0.643,0.355,-145.935,-4.761,76.843
-1.470,-0.512,0.307,-145.325,4.089,64.331
-1.430,-0.404,0.262,-142.517,13.550,48.462
-1.386,-0.345,0.245,-137.695,23.132,30.823
-1.313,-0.324,0.251,-127.869,34.668,14.832
-1.214,-0.311,0.251,-116.333,49.500,3.113
-1.106,-0.287,0.223,-106.506,64.270,-4.333
-1.009,-0.247,0.184,-98.206,74.646,-8.789
-0.915,-0.213,0.153,-91.248,81.543,-10.071
-0.834,-0.171,0.124,-84.473,86.731,-9.949
-0.729,-0.120,0.103,-77.820,92.407,-9.827
-0.691,-0.040,0.067,-71.289,93.262,-12.939
-0.618,0.047,0.074,-67.444,89.966,-14.526
-0.570,0.139,0.051,-61.707,89.844,-17.334
-0.510,0.229,0.044,-53.162,91.980,-22.217
-0.445,0.320,0.036,-40.527,93.079,-28.259
-0.384,0.387,0.041,-26.062,92.285,-36.072
-0.310,0.444,0.053,-11.047,90.576,-45.349
-0.225,0.480,0.069,2.563,88.867,-55.420
-0.133,0.494,0.093,13.306,88.501,-63.721
-0.054,0.524,0.080,19.592,87.402,-68.909
0.009,0.547,0.053,26.001,82.947,-72.632
0.055,0.599,0.015,35.461,75.745,-76.538
0.116,0.649,-0.014,47.119,69.641,-81.970
0.179,0.651,-0.010,58.472,63.660,-89.233
0.243,0.637,-0.021,69.031,58.044,-96.436
0.324,0.597,-0.038,78.552,51.941,-103.149
0.389,0.591,-0.086,88.257,43.274,-112.122
0.450,0.517,-0.115,96.985,31.616,-122.253
0.480,0.434,-0.148,105.164,18.738,-132.202
0.516,0.304,-0.199,117.188,7.446,-141.418
0.611,0.099,-0.266,130.371,-3.540,-148.193
0.672,-0.192,-0.297,142.761,-20.020,-153.015
0.677,-0.542,-0.325,155.518,-37.598,-152.344
0.709,-0.925,-0.327,166.565,-50.049,-140.198
0.746,-1.337,-0.285,174.072,-59.875,-120.789
0.742,-1.782,-0.238,179.199,-70.862,-99.548
0.715,-2.249,-0.139,179.565,-82.520,-77.881
0.636,-2.691,-0.033,171.631,-92.651,-56.152
0.528,-3.088,0.088,153.503,-101.257,-37.231
0.397,-3.388,0.230,126.282,-109.375,-23.315
0.235,-3.576,0.368,94.727,-117.126,-13.489
0.042,-3.666,0.493,61.951,-123.962,-3.235
-0.178,-3.637,0.602,29.663,-127.869,11.963

-0.690,-3.327,0.678,-26.611,-126.282,54.871
-0.956,-3.131,0.675,-52.979,-123.108,73.975
-1.212,-2.947,0.654,-78.918,-118.958,87.036
-1.394,-2.750,0.651,-104.248,-113.953,97.717
-1.510,-2.557,0.633,-127.136,-107.239,106.567
-1.476,-2.255,0.781,-148.926,-97.778,115.479
-1.574,-2.103,0.633,-132.935,-95.032,108.521
-1.551,-1.838,0.637,-114.929,-67.871,98.755
-1.506,-1.613,0.541,-120.483,-53.955,93.689
-1.515,-1.383,0.464,-130.249,-48.645,80.627
-1.516,-1.182,0.402,-149.780,-48.462,69.031
-1.508,-1.009,0.384,-169.495,-48.645,63.843
-1.525,-0.838,0.354,-178.589,-43.701,63.232
-1.540,-0.674,0.327,-177.673,-30.640,68.115
-1.561,-0.515,0.296,-169.189,-14.282,72.998
-1.592,-0.392,0.299,-155.457,-0.916,71.716
-1.628,-0.297,0.326,-141.235,10.681,62.805
-1.640,-0.212,0.357,-128.906,24.597,48.645
-1.604,-0.130,0.364,-118.591,39.917,31.189
-1.505,-0.076,0.362,-109.375,53.467,12.024
-1.385,-0.044,0.349,-101.685,64.697,-4.822
-1.260,-0.002,0.321,-94.421,74.341,-16.602
-1.153,0.070,0.250,-87.708,83.252,-22.400
-1.019,0.150,0.162,-78.979,89.722,-24.536
-0.910,0.203,0.110,-69.885,93.872,-27.405
-0.813,0.258,0.082,-63.660,90.759,-32.654
-0.697,0.300,0.044,-58.044,85.449,-36.682
-0.599,0.346,-0.000,-50.171,81.970,-41.443
-0.493,0.382,-0.018,-40.833,78.308,-44.800
-0.405,0.411,-0.027,-29.480,73.425,-46.326
-0.317,0.433,-0.051,-17.395,71.899,-46.570
-0.214,0.446,-0.079,-5.493,70.984,-45.715
-0.117,0.463,-0.115,3.906,66.895,-45.349
-0.059,0.480,-0.118,11.414,58.350,-45.898
-0.010,0.502,-0.131,19.226,51.392,-45.776
0.071,0.516,-0.157,26.489,49.866,-46.204
0.132,0.536,-0.226,32.043,48.889,-52.185
0.214,0.567,-0.309,39.001,43.762,-65.308
0.297,0.557,-0.361,48.523,31.128,-81.604
0.379,0.472,-0.389,59.631,17.395,-97.412
0.458,0.360,-0.399,72.632,6.653,-109.192
0.568,0.191,-0.415,89.111,-2.502,-116.089
0.722,-0.000,-0.391,105.347,-14.709,-116.516
0.812,-0.223,-0.348,120.850,-31.921,-114.868
0.869,-0.437,-0.302,133.179,-49.072,-109.497
0.902,-0.627,-0.267,144.104,-60.120,-98.206
0.944,-0.783,-0.240,155.396,-61.951,-84.045
0.976,-0.951,-0.204,165.588,-64.148,-68.359
0.976,-1.134,-0.170,172.363,-77.148,-53.894
0.885,-1.378,-0.083,174.011,-98.877,-43.762
0.751,-1.644,0.047,170.837,-120.239,-35.461
0.619,-1.904,0.151,162.048,-135.559,-27.527
0.465,-2.158,0.227,149.841,-146.729,-20.874
0.242,-2.425,0.357,135.925,-157.288,-15.015
-0.024,-2.676,0.492,120.728,-164.246,-6.042
-0.331,-2.913,0.649,103.394,-166.077,9.460
-0.663,-3.120,0.797,84.351,-163.147,29.663
-0.924,-3.263,0.916,63.293,-153.015,51.758
-1.146,-3.341,1.022,37.170,-140.076,72.449
-1.308,-3.361,1.078,9.521,-128.967,90.515
-1.416,-3.308,1.040,-22.644,-119.324,106.995
-1.504,-3.123,1.042,-62.134,-109.375,121.094
-1.594,-2.943,0.893,-95.642,-97.961,133.667
-1.582,-2.608,0.945,-127.563,-89.844,149.231
-1.721,-2.427,0.558,-109.558,-87.280,142.944
-1.621,-2.106,0.541,-105.713,-57.312,135.376
-1.572,-1.880,0.375,-104.431,-42.358,126.099
-1.535,-1.647,0.305,-111.023,-39.429,106.934
-1.501,-1.431,0.229,-125.427,-42.725,87.952
-1.433,-1.218,0.191,-145.813,-47.974,74.158
-1.382,-1.055,0.135,-164.673,-46.936,64.148
-1.358,-0.943,0.112,-176.575,-40.039,58.777
-1.387,-0.866,0.146,-178.223,-28.564,56.641
-1.422,-0.806,0.179,-174.133,-10.620,54.993
-1.435,-0.709,0.180,-169.678,7.446,52.368
-1.456,-0.593,0.163,-165.710,20.264,45.227
-1.464,-0.450,0.155,-158.142,31.067,34.302
-1.441,-0.323,0.134,-142.883,44.861,22.644
-1.369,-0.183,0.082,-125.854,60.608,11.963
-1.281,-0.059,0.045,-108.948,70.984,0.854
-1.203,0.040,0.047,-92.224,78.247,-13.550
-1.109,0.107,0.031,-76.782,87.769,-28.320
-0.971,0.154,0.003,-61.401,96.436,-40.100
-0.818,0.160,0.006,-45.898,100.342,-50.842
-0.695,0.158,0.004,-33.325,98.755,-59.631
-0.556,0.151,0.047,-25.513,95.459,-63.599
-0.523,0.187,0.036,-20.203,86.975,-66.589
-0.460,0.235,0.030,-18.250,81.116,-60.669
-0.398,0.270,-0.013,-15.259,82.947,-52.002
-0.341,0.324,-0.080,-10.010,84.045,-46.814
-0.290,0.359,-0.125,-1.465,80.139,-45.166
-0.250,0.413,-0.171,9.338,76.233,-47.485
-0.193,0.433,-0.230,22.095,74.463,-51.697
-0.101,0.447,-0.253,36.743,72.998,-56.213
-0.009,0.428,-0.251,50.842,70.618,-62.317
0.070,0.393,-0.232,62.561,65.063,-67.688
0.129,0.343,-0.219,71.472,59.265,-70.557
0.189,0.296,-0.201,78.857,55.176,-69.946
0.242,0.246,-0.191,84.473,51.636,-66.284
0.272,0.189,-0.203,89.294,47.668,-61.279
0.297,0.137,-0.194,93.994,45.654,-58.044
0.353,0.079,-0.203,98.267,45.166,-56.458
0.407,0.008,-0.247,103.394,39.673,-55.237
0.462,-0.092,-0.285,112.732,27.283,-55.115
0.533,-0.230,-0.279,126.099,12.878,-55.969
0.609,-0.418,-0.234,139.526,0.610,-55.664
0.671,-0.652,-0.174,150.879,-9.644,-52.734
0.715,-0.883,-0.151,159.058,-19.470,-47.485
0.761,-1.104,-0.149,164.978,-30.457,-41.260
0.781,-1.345,-0.117,167.603,-40.771,-35.706
0.758,-1.617,-0.062,166.870,-53.223,-31.921
0.719,-1.880,0.023,163.025,-68.787,-29.419
0.632,-2.157,0.105,154.541,-86.487,-24.841
0.475,-2.430,0.190,142.273,-103.760,-15.930
0.318,-2.682,0.268,130.920,-115.601,-2.136
0.125,-2.890,0.352,122.437,-123.291,12.329
-0.074,-3.056,0.428,115.967,-127.808,25.696
-0.296,-3.197,0.525,103.699,-127.930,37.537
-0.539,-3.308,0.634,83.069,-124.084,48.035

-0.930,-3.333,0.743,21.545,-111.877,58.167
-1.043,-3.228,0.767,-15.259,-105.896,57.251
-1.155,-3.090,0.750,-54.382,-99.060,55.786
-1.150,-2.805,0.816,-99.121,-91.187,64.331
-1.269,-2.651,0.556,-111.267,-93.567,62.988
-1.307,-2.409,0.523,-125.488,-64.270,57.983
-1.264,-2.124,0.477,-142.090,-41.199,63.477
-1.281,-1.909,0.416,-155.640,-32.593,61.035
-1.312,-1.691,0.363,-174.866,-34.668,57.068
-1.305,-1.454,0.259,-197.021,-39.856,60.852
-1.318,-1.208,0.133,-205.994,-41.870,62.805
-1.311,-0.973,0.023,-201.721,-34.241,59.814
-1.289,-0.757,-0.049,-183.716,-21.973,52.612
-1.273,-0.600,-0.047,-162.048,-11.353,42.786
-1.275,-0.512,-0.030,-143.066,-5.066,33.203
-1.287,-0.496,0.019,-129.028,-0.122,25.574
-1.312,-0.503,0.052,-118.652,8.789,20.508
-1.289,-0.494,0.056,-108.704,23.010,18.005
-1.223,-0.455,0.041,-100.342,39.490,16.907
-1.162,-0.410,0.036,-92.163,52.734,14.343
-1.114,-0.359,0.027,-81.787,63.354,11.047
-1.044,-0.287,-0.014,-69.763,73.608,5.554
-0.958,-0.209,-0.043,-57.007,81.299,-1.831
-0.875,-0.158,-0.048,-45.410,86.121,-10.620
-0.782,-0.124,-0.034,-37.109,89.233,-18.799
-0.688,-0.089,-0.025,-32.410,90.332,-25.879
-0.602,-0.052,-0.032,-29.480,88.501,-30.457
-0.520,-0.005,-0.045,-27.161,86.731,-31.921
-0.428,0.055,0.006,-29.053,89.844,-30.029
-0.401,0.111,-0.032,-31.555,84.900,-29.297
-0.322,0.169,-0.071,-34.851,78.308,-21.484
-0.265,0.223,-0.087,-32.959,74.646,-14.832
-0.204,0.313,-0.136,-23.804,72.327,-12.207
-0.162,0.384,-0.149,-10.193,69.641,-10.864
-0.115,0.445,-0.171,6.348,69.397,-9.827
-0.074,0.498,-0.149,25.818,70.129,-10.010
-0.053,0.531,-0.117,43.945,72.266,-11.475
-0.030,0.536,-0.095,60.547,74.036,-14.709
0.019,0.522,-0.094,76.904,72.144,-20.020
0.098,0.490,-0.071,92.224,68.787,-28.992
0.161,0.442,-0.067,104.797,64.758,-39.856
0.236,0.370,-0.080,116.150,58.716,-48.767
0.340,0.289,-0.096,127.563,50.232,-53.894
0.478,0.198,-0.087,136.047,38.696,-57.678
0.532,0.110,-0.065,142.029,20.264,-60.913
0.560,-0.013,-0.049,148.254,2.136,-60.547
0.577,-0.145,-0.065,154.785,-7.080,-53.894
0.682,-0.280,-0.122,163.269,-10.620,-45.715
0.799,-0.429,-0.232,170.410,-15.320,-44.983
0.874,-0.678,-0.276,180.054,-26.245,-49.316
0.943,-1.021,-0.209,188.416,-39.001,-50.659
0.944,-1.402,-0.118,190.613,-48.584,-49.927
0.981,-1.790,-0.063,188.293,-52.551,-43.884
0.986,-2.130,0.003,178.406,-54.626,-33.630
0.947,-2.421,0.070,163.452,-60.425,-26.001
0.894,-2.677,0.126,145.020,-67.566,-21.973
0.831,-2.895,0.118,120.361,-74.951,-20.874
0.686,-3.046,0.066,95.825,-88.501,-21.484
0.463,-3.174,0.001,75.989,-106.689,-22.644
0.221,-3.296,0.011,59.937,-122.498,-22.217
-0.035,-3.386,0.073,43.762,-130.981,-18.921
-0.294,-3.419,0.118,23.682,-132.324,-13.855
-0.537,-3.364,0.159,1.709,-130.554,-7.996
-0.735,-3.275,0.167,-23.437,-126.526,-2.502
-0.933,-3.180,0.149,-53.345,-122.681,3.540
-1.060,-3.025,0.209,-86.914,-120.361,14.709
-1.217,-2.863,0.142,-95.825,-123.169,17.639
-1.378,-2.683,0.048,-93.262,-101.379,12.512
-1.367,-2.399,0.077,-106.079,-78.430,22.705
-1.429,-2.174,0.065,-109.253,-73.364,25.635
-1.477,-1.914,0.071,-122.986,-70.862,29.663
-1.532,-1.648,0.034,-143.677,-63.721,42.358
-1.511,-1.365,-0.028,-158.386,-47.607,48.828
-1.439,-1.091,-0.116,-166.565,-26.917,46.936
-1.393,-0.844,-0.183,-167.114,-16.602,38.025
-1.344,-0.624,-0.190,-158.386,-12.695,27.588
-1.276,-0.502,-0.153,-145.325,-6.104,19.653
-1.234,-0.438,-0.120,-135.925,1.221,15.076
-1.210,-0.379,-0.104,-128.296,6.653,11.902
-1.176,-0.331,-0.073,-119.812,13.977,10.803
-1.163,-0.283,-0.039,-112.122,23.987,13.367
-1.151,-0.231,-0.015,-104.370,33.630,17.761
-1.129,-0.149,0.009,-97.473,42.847,19.470
-1.087,-0.060,-0.002,-93.140,52.856,14.648
-1.024,0.044,-0.037,-89.844,61.340,5.615
-0.942,0.149,-0.091,-83.740,67.200,-5.127
-0.833,0.253,-0.134,-74.524,71.045,-16.113
-0.732,0.316,-0.144,-62.683,72.998,-26.367
-0.643,0.367,-0.146,-49.011,74.707,-32.898
