aX,aY,aZ,gX,gY,gZ
-0.153,0.227,0.540,-110.840,-44.861,-16.479
-0.132,0.228,0.446,-119.812,-50.232,-13.000
-0.074,0.223,0.371,-127.136,-56.702,-10.132
-0.058,0.290,0.277,-134.766,-59.692,-8.179
-0.124,0.233,0.112,-136.414,-63.232,1.282
-0.159,0.199,-0.018,-133.728,-63.477,1.709
-0.169,0.234,-0.095,-134.705,-66.772,-3.906
-0.191,0.267,-0.145,-140.076,-74.219,-4.517
-0.207,0.289,-0.189,-143.250,-78.857,-0.122
-0.203,0.271,-0.216,-146.240,-74.951,4.089
-0.217,0.287,-0.237,-150.513,-64.209,6.104
-0.199,0.340,-0.268,-152.466,-53.284,5.615
-0.186,0.358,-0.306,-150.574,-42.725,3.296
-0.192,0.364,-0.340,-145.630,-32.532,-0.061
-0.189,0.389,-0.367,-138.916,-23.560,-3.479
-0.198,0.410,-0.404,-131.042,-15.259,-6.409
-0.212,0.416,-0.440,-121.765,-9.460,-8.972
-0.245,0.411,-0.489,-113.770,-7.874,-10.986
-0.270,0.432,-0.541,-105.835,-9.033,-13.000
-0.285,0.455,-0.583,-97.778,-11.108,-16.418
-0.289,0.482,-0.612,-89.417,-13.916,-20.691
-0.290,0.493,-0.647,-83.252,-17.334,-25.391
-0.302,0.502,-0.682,-80.505,-19.958,-28.442
-0.329,0.508,-0.720,-80.261,-22.217,-30.151
-0.346,0.527,-0.763,-81.421,-23.804,-32.227
-0.352,0.556,-0.823,-83.008,-24.292,-34.546
-0.342,0.583,-0.872,-84.595,-23.437,-36.072
-0.325,0.610,-0.919,-86.121,-23.437,-36.133
-0.310,0.617,-0.969,-88.562,-23.865,-34.241
-0.276,0.633,-1.030,-91.187,-24.536,-32.959
-0.239,0.654,-1.093,-93.201,-25.696,-33.020
-0.190,0.673,-1.164,-90.576,-28.687,-33.752
-0.144,0.701,-1.216,-87.585,-32.288,-34.546
-0.101,0.721,-1.280,-83.557,-34.302,-34.851
-0.057,0.730,-1.345,-79.346,-33.020,-34.424
-0.016,0.722,-1.395,-74.280,-26.978,-32.532
0.023,0.710,-1.450,-66.162,-18.799,-28.687
0.040,0.705,-1.498,-56.885,-12.573,-25.146
0.044,0.720,-1.524,-45.227,-11.047,-21.973
0.064,0.725,-1.540,-33.142,-13.428,-18.799
0.067,0.742,-1.536,-20.508,-16.968,-15.686
0.088,0.764,-1.495,-7.080,-18.677,-12.817
0.093,0.764,-1.432,5.615,-16.296,-8.423
0.088,0.740,-1.361,16.968,-9.521,-0.793
0.094,0.708,-1.290,25.696,-1.099,7.080
0.115,0.696,-1.237,30.762,6.042,11.780
0.134,0.703,-1.203,34.363,9.521,15.930
0.141,0.709,-1.182,38.269,7.996,20.691
0.124,0.722,-1.170,43.762,2.319,26.428
0.096,0.718,-1.166,51.208,-5.676,33.264
0.063,0.713,-1.161,60.608,-14.771,40.710
0.025,0.694,-1.156,71.411,-22.095,47.791
-0.029,0.650,-1.154,83.252,-27.588,54.199
-0.073,0.611,-1.101,92.163,-33.142,57.495
-0.099,0.604,-1.056,98.267,-35.706,56.458
-0.108,0.605,-1.021,105.469,-32.227,54.810
-0.122,0.599,-0.989,114.807,-23.437,55.481
-0.144,0.584,-0.963,126.038,-12.207,57.251
-0.160,0.554,-0.924,139.038,-0.671,58.960
-0.152,0.532,-0.868,151.001,10.010,59.814
-0.156,0.519,-0.796,160.034,18.860,60.303
-0.154,0.518,-0.719,167.542,26.367,62.073
-0.156,0.514,-0.646,174.561,33.264,63.782
-0.175,0.477,-0.597,180.847,38.818,64.941
-0.205,0.427,-0.521,184.448,42.053,66.162
-0.220,0.414,-0.438,182.739,44.495,66.040
-0.229,0.423,-0.369,179.749,48.035,64.331
-0.228,0.418,-0.319,179.016,51.636,62.622
-0.234,0.406,-0.296,178.833,53.833,60.730
-0.256,0.397,-0.279,179.871,53.162,59.631
-0.276,0.378,-0.273,183.533,50.476,59.021
-0.278,0.376,-0.236,186.768,47.058,57.007
-0.264,0.382,-0.198,190.491,44.800,53.467
-0.243,0.371,-0.161,195.984,44.189,51.697
-0.220,0.356,-0.115,199.585,44.678,52.551
-0.208,0.340,-0.061,199.402,45.959,55.664
-0.213,0.301,-0.017,197.632,48.279,60.242
-0.224,0.260,0.014,195.190,50.842,65.369
-0.238,0.247,0.033,193.054,51.819,67.627
-0.260,0.248,0.077,192.993,50.598,67.566
-0.296,0.220,0.155,198.425,48.462,69.580
-0.340,0.171,0.260,208.557,48.950,74.707
-0.374,0.131,0.372,218.201,52.856,79.651
-0.409,0.081,0.485,225.830,59.082,81.726
-0.435,0.079,0.596,228.699,64.941,79.651
-0.422,0.055,0.772,223.389,69.336,88.074
-0.433,0.032,0.906,219.849,62.622,92.712

-0.546,0.006,1.543,184.082,89.600,36.865
-0.524,0.075,1.611,170.532,89.966,32.227
-0.505,0.156,1.677,157.288,86.792,30.640
-0.494,0.194,1.719,148.804,77.881,33.447
-0.502,0.173,1.739,144.043,64.331,35.400
-0.547,0.139,1.771,138.977,44.556,44.128
-0.595,0.090,1.839,130.859,19.409,56.824
-0.679,-0.006,1.942,122.681,-3.113,62.012
-0.811,-0.090,2.068,117.188,-19.226,57.739
-0.834,-0.109,2.168,101.624,-14.160,59.326
-0.823,-0.038,2.183,72.937,2.930,26.550
-0.783,0.116,2.212,49.927,15.198,-1.892
-0.705,0.207,2.173,33.752,20.386,-11.658
-0.697,0.247,2.115,21.484,22.583,-17.761
-0.707,0.255,2.046,10.437,21.240,-15.808
-0.687,0.224,1.969,0.366,16.174,-8.789
-0.664,0.198,1.926,-10.254,7.141,-5.981
-0.623,0.185,1.886,-20.752,-0.549,-9.277
-0.571,0.172,1.864,-29.419,-5.371,-13.977
-0.511,0.178,1.861,-38.086,-6.592,-19.348
-0.470,0.196,1.850,-47.485,-4.639,-24.963
-0.420,0.219,1.820,-57.617,-1.099,-29.541
-0.361,0.248,1.754,-68.115,1.831,-31.860
-0.302,0.261,1.666,-76.782,1.770,-31.860
-0.255,0.262,1.580,-83.191,-1.343,-29.785
-0.227,0.252,1.483,-88.745,-6.531,-27.283
-0.206,0.239,1.388,-93.567,-13.062,-24.292
-0.187,0.240,1.290,-99.121,-19.836,-22.217
-0.136,0.248,1.213,-105.164,-25.452,-20.203
-0.158,0.214,1.099,-105.347,-31.555,-17.212
-0.164,0.201,1.005,-106.873,-35.156,-20.813
-0.167,0.222,0.913,-104.431,-40.222,-25.696
-0.122,0.197,0.814,-107.910,-48.340,-19.043
-0.161,0.180,0.714,-111.267,-57.129,-19.165
-0.187,0.167,0.636,-114.563,-64.941,-10.925
-0.212,0.167,0.568,-119.385,-70.984,-3.174
-0.230,0.181,0.503,-124.451,-75.928,0.549
-0.239,0.184,0.428,-130.615,-79.041,2.319
-0.234,0.215,0.342,-137.390,-81.665,1.160
-0.212,0.255,0.250,-143.982,-84.167,-1.282
-0.206,0.255,0.163,-149.048,-86.060,-2.319
-0.212,0.237,0.082,-152.649,-87.524,-1.831
-0.204,0.255,0.008,-157.776,-86.975,-1.831
-0.214,0.282,-0.061,-162.842,-83.923,-1.770
-0.229,0.279,-0.144,-163.147,-79.895,-1.038
-0.237,0.287,-0.193,-162.109,-76.538,-0.854
-0.261,0.304,-0.238,-160.156,-73.486,-1.953
-0.296,0.298,-0.297,-155.701,-70.374,-5.005
-0.306,0.322,-0.343,-150.574,-67.444,-10.071
-0.305,0.361,-0.390,-145.569,-63.721,-16.479
-0.299,0.393,-0.419,-139.893,-58.350,-21.973
-0.294,0.420,-0.446,-134.644,-50.598,-26.672
-0.294,0.450,-0.475,-129.578,-41.138,-29.419
-0.295,0.469,-0.508,-123.596,-32.043,-30.334
-0.302,0.477,-0.545,-115.662,-25.696,-31.067
-0.297,0.490,-0.578,-107.239,-23.010,-32.410
-0.300,0.501,-0.614,-99.976,-22.644,-33.936
-0.315,0.519,-0.657,-93.262,-23.010,-34.973
-0.334,0.535,-0.709,-86.121,-23.987,-35.828
-0.349,0.555,-0.748,-78.613,-26.611,-37.354
-0.341,0.576,-0.774,-72.327,-29.358,-40.466
-0.326,0.591,-0.791,-68.726,-30.151,-43.518
-0.309,0.614,-0.804,-68.542,-27.771,-44.739
-0.302,0.645,-0.830,-69.702,-23.865,-44.556
-0.276,0.664,-0.853,-69.275,-20.569,-44.983
-0.249,0.669,-0.888,-68.420,-16.907,-46.204
-0.241,0.683,-0.923,-68.054,-14.038,-46.692
-0.224,0.692,-0.958,-69.214,-13.062,-46.692
-0.214,0.694,-1.001,-71.899,-14.099,-47.058
-0.203,0.693,-1.053,-72.937,-19.043,-47.729
-0.190,0.695,-1.102,-69.214,-27.283,-47.668
-0.158,0.704,-1.157,-65.125,-36.682,-48.035
-0.123,0.714,-1.209,-62.317,-44.617,-48.828
-0.082,0.736,-1.259,-58.777,-47.546,-48.767
-0.034,0.754,-1.305,-54.138,-43.335,-47.485
0.019,0.765,-1.335,-50.293,-32.166,-44.128
0.069,0.779,-1.343,-44.983,-16.418,-38.452
0.111,0.785,-1.345,-37.476,-0.854,-30.457
0.132,0.783,-1.338,-27.710,11.169,-20.874
0.138,0.766,-1.331,-16.663,17.700,-10.498
0.138,0.756,-1.301,-5.432,17.944,-1.831
0.151,0.751,-1.250,3.967,14.038,4.211
0.158,0.737,-1.208,13.062,9.155,8.423
0.165,0.702,-1.187,21.545,4.639,13.489
0.173,0.678,-1.157,25.146,1.282,19.592
0.166,0.698,-1.153,26.855,-1.099,25.391
0.146,0.706,-1.180,30.823,-5.066,30.579
0.115,0.709,-1.201,38.574,-12.146,36.133
0.085,0.713,-1.203,49.133,-20.508,41.077
0.040,0.696,-1.203,62.683,-27.161,45.471
0.005,0.669,-1.185,77.271,-31.128,49.622
-0.034,0.636,-1.150,90.576,-31.067,52.856
-0.058,0.621,-1.106,101.685,-27.100,54.626
-0.079,0.609,-1.066,110.779,-19.043,54.871
-0.099,0.604,-1.032,119.873,-8.057,56.030
-0.110,0.591,-0.994,129.761,2.869,56.946
-0.118,0.557,-0.954,139.587,13.367,57.312
-0.119,0.541,-0.891,146.729,22.461,56.946
-0.125,0.537,-0.832,151.550,30.151,55.847
-0.136,0.519,-0.786,156.860,36.987,55.603
-0.139,0.501,-0.742,162.537,43.152,55.725
-0.139,0.480,-0.692,167.786,48.401,55.969
-0.139,0.464,-0.627,171.875,52.429,57.251
-0.143,0.462,-0.555,175.659,55.603,59.448
-0.149,0.452,-0.487,179.993,58.105,61.096
-0.157,0.435,-0.434,185.242,60.303,62.195
-0.167,0.412,-0.375,191.223,61.890,62.561
-0.186,0.380,-0.329,196.289,62.683,62.561
-0.198,0.363,-0.278,199.158,63.232,61.096
-0.195,0.357,-0.233,200.562,65.369,58.960
-0.199,0.344,-0.197,202.393,67.871,58.105
-0.201,0.309,-0.168,205.627,68.359,58.533
-0.199,0.274,-0.131,209.290,65.918,58.655
-0.202,0.246,-0.105,213.440,61.218,58.350
-0.201,0.218,-0.072,218.933,55.054,58.044
-0.189,0.186,-0.026,224.670,48.645,58.044
-0.198,0.157,0.048,230.164,43.518,60.547
-0.223,0.110,0.146,235.840,41.382,67.078
-0.250,0.051,0.281,240.417,43.579,77.942

-0.676,-0.427,1.391,270.325,9.888,124.634
-0.756,-0.498,1.548,243.958,17.273,119.507
-0.874,-0.574,1.752,209.961,29.114,113.892
-0.981,-0.561,1.977,162.903,50.049,93.262
-1.051,-0.434,2.161,115.723,66.406,65.674
-1.084,-0.289,2.275,79.102,70.435,41.931
-1.004,-0.163,2.313,51.392,69.336,39.490
-0.969,-0.079,2.272,30.579,55.847,37.659
-1.062,0.017,2.237,23.315,34.058,14.343
-1.071,0.030,2.130,24.353,19.836,4.822
-1.050,0.018,2.023,25.024,10.681,-5.737
-1.023,0.010,1.948,21.912,-1.709,-15.259
-0.990,0.030,1.891,14.038,-8.057,-22.034
-0.926,0.031,1.836,3.479,-5.188,-24.536
-0.839,-0.001,1.788,-8.057,-0.305,-24.719
-0.755,-0.026,1.772,-20.691,3.967,-27.100
-0.680,-0.036,1.751,-33.752,8.484,-32.837
-0.585,-0.049,1.737,-43.579,13.550,-37.109
-0.488,-0.054,1.744,-51.758,16.785,-38.086
-0.406,-0.026,1.740,-58.594,17.822,-38.940
-0.334,0.016,1.736,-64.453,15.991,-39.124
-0.294,0.009,1.714,-68.420,11.719,-38.025
-0.258,-0.006,1.695,-72.876,5.981,-35.278
-0.231,0.000,1.673,-81.055,1.648,-32.715
-0.219,0.018,1.611,-90.149,0.244,-30.396
-0.226,0.008,1.546,-98.206,-0.671,-26.978
-0.222,0.031,1.470,-105.957,-2.808,-23.743
-0.182,0.078,1.353,-112.549,-5.615,-21.729
-0.186,0.083,1.198,-113.770,-11.353,-19.348
-0.178,0.097,1.052,-113.220,-18.494,-18.738
-0.179,0.088,0.936,-113.281,-28.198,-16.968
-0.222,0.083,0.801,-108.887,-41.626,-20.264
-0.258,0.047,0.659,-106.384,-53.650,-14.954
-0.262,0.096,0.566,-108.704,-64.758,-15.686
-0.267,0.144,0.483,-110.962,-73.853,-15.991
-0.263,0.172,0.407,-112.366,-78.735,-15.869
-0.258,0.203,0.341,-114.502,-78.247,-16.541
-0.262,0.216,0.264,-116.821,-73.853,-16.541
-0.259,0.222,0.197,-118.774,-67.017,-16.052
-0.244,0.256,0.148,-120.728,-59.387,-15.198
-0.229,0.273,0.106,-121.399,-51.270,-13.123
-0.220,0.280,0.073,-121.582,-44.189,-10.254
-0.216,0.286,0.032,-121.521,-39.612,-8.545
-0.219,0.281,-0.021,-120.483,-37.659,-8.240
-0.218,0.296,-0.066,-118.164,-38.330,-9.033
-0.218,0.304,-0.127,-114.868,-39.673,-10.498
-0.225,0.312,-0.179,-111.145,-41.626,-11.414
-0.240,0.329,-0.231,-108.215,-43.030,-12.024
-0.248,0.349,-0.299,-105.164,-42.664,-12.207
-0.257,0.354,-0.368,-102.356,-41.260,-12.512
-0.292,0.350,-0.452,-97.778,-39.063,-12.756
-0.308,0.365,-0.518,-92.590,-37.170,-14.160
-0.333,0.395,-0.569,-87.341,-35.706,-17.273
-0.336,0.431,-0.612,-82.397,-33.630,-21.362
-0.347,0.455,-0.651,-78.369,-30.090,-24.414
-0.356,0.468,-0.687,-74.829,-25.330,-24.780
-0.368,0.478,-0.719,-72.571,-20.325,-24.475
-0.380,0.495,-0.744,-71.167,-15.564,-24.109
-0.366,0.535,-0.774,-69.763,-12.573,-23.499
-0.358,0.570,-0.817,-66.650,-12.024,-23.315
-0.343,0.594,-0.875,-62.073,-13.855,-22.949
-0.326,0.623,-0.942,-56.824,-16.968,-22.583
-0.306,0.663,-1.015,-51.147,-20.508,-21.912
-0.280,0.700,-1.105,-43.945,-23.865,-20.020
-0.267,0.727,-1.204,-33.813,-27.039,-17.517
-0.244,0.757,-1.319,-21.729,-29.236,-15.259
-0.235,0.771,-1.400,-9.155,-30.457,-12.817
-0.245,0.739,-1.458,1.770,-30.334,-10.925
-0.270,0.709,-1.501,6.958,-28.320,-10.498
-0.263,0.705,-1.541,8.667,-24.475,-10.437
-0.224,0.737,-1.579,8.301,-20.447,-10.071
-0.184,0.777,-1.591,9.216,-18.372,-10.315
-0.158,0.774,-1.575,13.428,-17.578,-11.292
-0.119,0.759,-1.521,17.944,-17.273,-13.000
-0.082,0.779,-1.433,20.325,-14.954,-14.893
-0.035,0.808,-1.358,23.499,-9.338,-15.259
-0.002,0.770,-1.277,27.649,-2.625,-13.550
0.003,0.747,-1.169,28.503,3.540,-12.024
0.017,0.741,-1.078,26.978,9.888,-11.780
0.032,0.716,-1.012,26.306,14.282,-12.451
0.027,0.709,-0.970,24.048,13.794,-14.404
-0.003,0.717,-0.944,21.118,9.644,-15.930
-0.018,0.733,-0.929,18.921,5.066,-15.930
-0.045,0.717,-0.926,17.273,2.258,-13.611
-0.100,0.685,-0.951,16.235,0.671,-10.742
-0.144,0.662,-1.023,18.066,0.854,-7.629
-0.160,0.657,-1.082,25.879,2.258,-3.784
-0.179,0.645,-1.098,38.269,2.869,-1.770
-0.206,0.621,-1.073,53.467,5.188,-1.526
-0.229,0.572,-1.013,68.604,12.695,-1.587
-0.226,0.509,-0.919,80.017,24.475,-3.174
-0.188,0.487,-0.819,84.595,37.292,-5.432
-0.154,0.511,-0.724,84.534,48.706,-5.554
-0.111,0.510,-0.661,85.510,56.519,-3.601
-0.101,0.485,-0.606,86.792,58.899,-1.221
-0.140,0.446,-0.607,90.088,56.580,1.892
-0.166,0.451,-0.622,97.473,49.316,3.906
-0.184,0.452,-0.621,109.924,37.598,3.784
-0.198,0.437,-0.579,124.939,25.574,1.953
-0.235,0.400,-0.542,138.245,18.616,0.122
-0.240,0.361,-0.488,146.667,18.311,-1.465
-0.213,0.389,-0.401,147.156,21.606,-4.944
-0.189,0.413,-0.314,146.790,26.428,-7.080
-0.199,0.375,-0.218,147.156,29.663,-6.042
-0.204,0.370,-0.138,143.799,29.846,-7.385
-0.188,0.403,-0.096,138.733,29.419,-8.301
-0.166,0.415,-0.058,135.437,29.175,-5.676
-0.174,0.378,-0.049,134.521,27.466,-2.747
-0.230,0.340,-0.099,138.245,22.034,-1.160
-0.203,0.381,-0.116,145.996,11.353,-1.831
-0.195,0.384,-0.066,156.433,0.366,-3.357
-0.207,0.313,0.037,165.100,-5.920,-4.089
-0.196,0.276,0.138,166.809,-5.920,-4.272
-0.162,0.293,0.243,163.513,-0.732,-3.540
-0.179,0.275,0.343,159.241,3.906,-2.441
-0.144,0.257,0.477,148.193,5.554,3.052
-0.201,0.184,0.582,144.409,-1.526,15.869
-0.242,0.274,0.749,149.048,-14.160,13.550
-0.250,0.319,0.881,156.555,-15.076,-0.916

-0.056,0.732,1.641,143.677,0.061,-19.409
-0.066,0.822,1.667,133.850,-5.127,-12.390
-0.097,0.848,1.646,124.817,-11.963,-4.089
-0.205,0.909,1.584,113.403,-16.602,2.869
-0.296,0.943,1.523,97.473,-20.874,14.832
-0.369,0.961,1.526,80.444,-23.132,25.085
-0.506,0.974,1.534,70.801,-26.184,28.076
-0.520,1.004,1.531,69.275,-27.100,32.043
-0.608,1.042,1.588,65.857,-21.362,33.875
-0.661,1.099,1.665,62.683,-16.602,13.672
-0.603,1.163,1.733,66.101,-12.085,7.446
-0.579,1.142,1.840,63.538,-5.005,-2.502
-0.490,1.154,1.902,55.908,1.343,-9.155
-0.389,1.202,1.926,43.091,5.981,-11.536
-0.323,1.199,1.889,29.663,5.249,-8.362
-0.281,1.194,1.794,16.235,0.061,-3.845
-0.263,1.140,1.713,4.456,-5.005,-0.427
-0.261,1.090,1.640,-5.859,-7.935,1.587
-0.246,1.069,1.550,-16.907,-7.690,0.366
-0.255,0.994,1.486,-23.560,-5.676,-0.122
-0.251,0.947,1.429,-28.076,-2.808,-1.282
-0.230,0.926,1.388,-33.630,-1.282,-4.517
-0.197,0.910,1.332,-38.696,0.122,-7.019
-0.143,0.929,1.260,-41.626,1.038,-8.179
-0.095,0.927,1.183,-42.969,0.427,-7.812
-0.093,0.848,1.146,-43.762,0.671,-4.944
-0.116,0.782,1.127,-49.072,1.709,-2.686
-0.091,0.790,1.052,-58.228,2.197,-2.441
-0.026,0.770,0.968,-65.918,1.587,0.549
-0.092,0.759,0.886,-68.726,-1.343,-2.869
-0.091,0.690,0.832,-65.735,-2.869,2.991
-0.137,0.641,0.797,-69.641,-3.540,4.517
-0.108,0.634,0.753,-76.721,-1.160,3.052
-0.077,0.630,0.664,-82.520,-0.488,5.371
-0.096,0.582,0.588,-87.830,-1.221,6.226
-0.100,0.565,0.493,-90.454,-7.446,9.705
-0.104,0.564,0.404,-93.567,-13.367,11.169
-0.101,0.529,0.317,-96.436,-13.428,13.794
-0.093,0.516,0.218,-98.938,-11.963,17.273
-0.083,0.484,0.134,-98.877,-14.038,20.630
-0.096,0.455,0.086,-99.182,-18.738,22.827
-0.116,0.424,0.048,-101.135,-21.362,24.780
-0.131,0.422,-0.011,-104.065,-21.301,26.123
-0.160,0.419,-0.040,-106.262,-20.142,27.344
-0.180,0.389,-0.060,-106.201,-18.250,28.198
-0.194,0.397,-0.113,-106.079,-17.395,27.283
-0.194,0.405,-0.178,-105.103,-19.104,25.635
-0.222,0.377,-0.222,-103.149,-21.484,24.597
-0.256,0.372,-0.267,-101.990,-22.095,23.254
-0.257,0.384,-0.310,-100.586,-20.447,20.874
-0.257,0.390,-0.361,-98.572,-16.724,19.104
-0.281,0.394,-0.422,-93.628,-14.648,18.066
-0.286,0.389,-0.436,-86.487,-16.113,15.198
-0.293,0.395,-0.435,-81.177,-17.883,11.658
-0.314,0.390,-0.483,-77.454,-17.151,9.644
-0.345,0.370,-0.538,-73.792,-15.991,8.057
-0.351,0.372,-0.597,-70.984,-15.320,5.005
-0.352,0.373,-0.630,-69.641,-12.817,2.502
-0.347,0.379,-0.669,-68.542,-8.118,1.282
-0.341,0.384,-0.721,-66.101,-5.127,0.244
-0.346,0.374,-0.761,-61.218,-5.554,-0.732
-0.336,0.383,-0.782,-55.969,-8.545,-2.441
-0.336,0.375,-0.802,-51.575,-10.742,-3.052
-0.368,0.336,-0.838,-47.852,-11.841,-2.075
-0.392,0.335,-0.901,-44.983,-13.794,-2.319
-0.397,0.344,-0.984,-41.687,-16.418,-3.967
-0.388,0.347,-1.040,-37.903,-17.883,-5.127
-0.381,0.342,-1.082,-34.058,-17.761,-5.554
-0.373,0.324,-1.140,-30.640,-17.151,-6.592
-0.374,0.302,-1.186,-28.564,-16.479,-7.996
-0.354,0.283,-1.242,-26.489,-13.550,-9.583
-0.335,0.293,-1.322,-25.757,-9.399,-11.536
-0.291,0.285,-1.396,-23.499,-5.249,-12.329
-0.235,0.265,-1.436,-19.714,-3.479,-12.512
-0.137,0.260,-1.424,-16.479,-4.883,-12.085
-0.199,0.310,-1.516,-13.672,-7.568,-10.986
-0.138,0.240,-1.526,-3.723,-8.911,-9.216
-0.132,0.284,-1.538,2.197,-13.794,-8.179
-0.126,0.285,-1.558,7.446,-15.625,-6.592
-0.146,0.270,-1.549,14.282,-13.123,-4.700
-0.154,0.273,-1.509,20.569,-10.681,-3.845
-0.146,0.286,-1.451,25.574,-8.545,-4.211
-0.128,0.319,-1.377,29.419,-6.165,-4.517
-0.096,0.336,-1.312,34.912,-5.066,-4.333
-0.077,0.355,-1.247,41.992,-5.981,-3.296
-0.081,0.362,-1.183,49.622,-8.362,-2.380
-0.096,0.372,-1.135,55.786,-10.742,-0.854
-0.106,0.399,-1.111,60.547,-12.024,2.014
-0.117,0.411,-1.091,64.697,-14.709,5.676
-0.120,0.424,-1.087,68.542,-18.494,10.132
-0.138,0.410,-1.106,72.876,-22.278,15.259
-0.161,0.393,-1.150,76.477,-26.184,19.409
-0.212,0.394,-1.193,79.041,-30.151,21.240
-0.253,0.376,-1.209,82.703,-29.663,22.644
-0.336,0.352,-1.203,85.938,-24.719,21.667
-0.361,0.364,-1.202,88.806,-18.250,17.395
-0.354,0.353,-1.149,94.604,-12.878,13.184
-0.358,0.329,-1.056,99.670,-9.155,8.667
-0.335,0.314,-0.970,102.295,-6.531,4.333
-0.295,0.342,-0.918,102.295,-4.883,0.732
-0.294,0.339,-0.870,102.844,-3.845,0.061
-0.288,0.370,-0.816,103.210,-5.859,1.160
-0.302,0.374,-0.767,104.126,-6.714,3.357
-0.338,0.364,-0.768,107.483,-7.446,3.906
-0.350,0.399,-0.763,112.183,-11.169,1.831
-0.328,0.416,-0.703,119.080,-14.221,-1.648
-0.312,0.410,-0.596,124.756,-12.512,-6.714
-0.279,0.406,-0.497,127.441,-7.202,-12.817
-0.217,0.426,-0.395,127.319,-0.244,-18.494
-0.143,0.462,-0.302,124.207,9.216,-22.644
-0.057,0.493,-0.180,118.286,18.677,-23.926
0.044,0.554,-0.115,108.337,26.855,-22.095
0.067,0.491,-0.148,100.037,32.227,-16.296
0.018,0.486,-0.304,99.854,28.259,-7.141
-0.026,0.515,-0.412,109.741,7.202,-0.916
-0.070,0.492,-0.365,127.441,-16.907,2.747
-0.104,0.452,-0.245,140.869,-26.550,3.296
-0.109,0.424,-0.157,143.982,-17.822,0.977
-0.050,0.435,-0.102,142.395,-5.554,-3.906

0.037,1.112,1.323,139.038,16.296,1.221
-0.031,1.132,1.402,129.456,9.766,6.653
-0.053,1.229,1.308,116.028,1.038,12.024
-0.089,1.303,1.207,100.647,-3.113,23.804
-0.159,1.319,1.146,84.595,-6.958,35.889
-0.275,1.328,1.099,73.364,-12.268,43.640
-0.411,1.339,1.026,67.810,-15.930,50.415
-0.572,1.322,0.984,66.833,-18.127,51.270
-0.684,1.311,0.979,68.970,-17.761,44.495
-0.761,1.320,0.994,70.007,-15.808,31.128
-0.758,1.386,1.094,71.655,-14.709,15.930
-0.709,1.420,1.259,72.815,-11.841,1.770
-0.651,1.454,1.427,70.190,-4.333,-7.629
-0.573,1.483,1.566,59.631,2.258,-12.756
-0.457,1.518,1.679,43.823,4.517,-12.878
-0.392,1.483,1.738,24.963,3.113,-9.521
-0.355,1.446,1.682,4.639,-0.061,-4.517
-0.320,1.428,1.552,-13.550,-4.089,-1.404
-0.306,1.382,1.406,-25.696,-6.226,-1.038
-0.310,1.325,1.291,-31.921,-6.165,-0.610
-0.313,1.269,1.230,-36.133,-6.653,-1.282
-0.304,1.211,1.190,-39.612,-7.996,-4.272
-0.283,1.147,1.178,-44.189,-9.705,-7.812
-0.234,1.127,1.120,-51.758,-10.803,-12.207
-0.201,1.090,1.046,-60.242,-9.460,-13.916
-0.185,1.042,0.960,-68.420,-7.935,-12.024
-0.115,0.981,0.930,-75.684,-3.906,-10.681
-0.108,0.932,0.811,-78.064,-7.507,-12.512
-0.117,0.885,0.694,-82.397,-3.357,-17.090
-0.089,0.839,0.617,-86.975,-3.052,-14.526
-0.074,0.789,0.549,-93.140,-9.460,-12.512
-0.054,0.775,0.492,-101.501,-13.306,-11.108
-0.035,0.750,0.479,-110.107,-10.925,-3.967
-0.038,0.667,0.500,-119.019,-10.071,6.226
-0.038,0.624,0.473,-132.202,-14.465,13.428
-0.021,0.609,0.391,-148.315,-19.409,17.700
-0.015,0.555,0.304,-162.415,-21.606,22.766
-0.028,0.503,0.226,-175.720,-22.827,27.039
-0.022,0.475,0.129,-188.965,-24.963,30.762
-0.046,0.441,0.024,-199.646,-28.015,36.438
-0.089,0.391,-0.076,-204.895,-32.532,43.335
-0.130,0.366,-0.149,-207.092,-38.086,47.180
-0.179,0.345,-0.170,-204.102,-41.748,46.326
-0.174,0.314,-0.194,-201.660,-39.307,41.321
-0.189,0.312,-0.210,-203.003,-31.372,36.926
-0.191,0.325,-0.236,-203.857,-22.644,34.485
-0.191,0.304,-0.279,-200.928,-17.639,31.555
-0.182,0.313,-0.320,-197.205,-17.395,28.320
-0.182,0.318,-0.373,-193.176,-18.616,25.757
-0.213,0.283,-0.441,-185.547,-19.104,26.428
-0.232,0.273,-0.507,-177.185,-21.057,25.757
-0.232,0.281,-0.566,-169.678,-24.231,21.667
-0.239,0.266,-0.619,-160.645,-24.658,18.616
-0.261,0.250,-0.660,-151.367,-24.475,14.709
-0.270,0.262,-0.705,-143.616,-25.085,8.118
-0.284,0.270,-0.749,-135.071,-24.841,1.709
-0.305,0.254,-0.772,-126.953,-23.621,-3.052
-0.310,0.246,-0.799,-121.033,-20.630,-7.568
-0.307,0.257,-0.840,-118.286,-15.747,-11.719
-0.279,0.261,-0.873,-115.845,-10.986,-13.611
-0.259,0.280,-0.902,-115.051,-8.179,-13.184
-0.254,0.292,-0.947,-113.403,-7.324,-11.963
-0.249,0.300,-1.015,-109.497,-7.568,-11.230
-0.254,0.304,-1.090,-104.004,-9.155,-10.071
-0.261,0.298,-1.144,-98.206,-12.573,-8.179
-0.273,0.300,-1.202,-93.201,-15.564,-6.165
